language,newusers,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,date
Romanian,2,2,0,353783484,0,1,2,03/03/24
Russian,1,1,0,353783484,0,0,0,03/03/24
Slovak,1,1,0,353783484,0,0,0,03/03/24
Spanish,6,6,0,353783484,0,0.333333333,2,03/03/24
Turkish,1,1,0,353783484,0,0,0,03/03/24
Ukrainian,1,1,0,353783484,0,0,0,03/03/24
Vietnamese,1,1,0,353783484,0,1,1,03/03/24
Chinese,1,2,0,353783484,0,1,2,04/03/24
Danish,2,2,0,353783484,0,1,2,04/03/24
English,790,897,0,353783484,0,0.572427572,573,04/03/24
French,13,14,0,353783484,0,0.5,8,04/03/24
German,2,2,0,353783484,0,0,0,04/03/24
Italian,1,1,0,353783484,0,1,1,04/03/24
Polish,1,1,0,353783484,0,0,0,04/03/24
Portuguese,3,3,0,353783484,0,0.666666667,2,04/03/24
Romanian,1,1,0,353783484,0,1,1,04/03/24
Russian,2,3,0,353783484,0,0.6,3,04/03/24
Spanish,1,2,0,353783484,0,0.5,1,04/03/24
Turkish,1,1,0,353783484,0,1,1,04/03/24
Chinese,4,4,0,353783484,0,0.6,3,05/03/24
Czech,1,1,0,353783484,0,1,1,05/03/24
English,584,680,0,353783484,0,0.559386973,438,05/03/24
French,9,9,0,353783484,0,0.5,5,05/03/24
German,3,3,0,353783484,0,0.75,3,05/03/24
Hungarian,1,1,0,353783484,0,1,1,05/03/24
Polish,1,1,0,353783484,0,0,0,05/03/24
Portuguese,1,1,0,353783484,0,0,0,05/03/24
Russian,2,3,0,353783484,0,0.428571429,3,05/03/24
Spanish,4,4,0,353783484,0,0.5,2,05/03/24
Swedish,1,1,0,353783484,0,1,1,05/03/24
Ukrainian,1,1,0,353783484,0,0,0,05/03/24
Vietnamese,1,1,0,353783484,0,1,2,05/03/24
Albanian,1,1,0,353783484,0,1,1,06/03/24
Bengali,1,1,0,353783484,0,0,0,06/03/24
Chinese,6,6,0,353783484,0,0.428571429,3,06/03/24
English,561,647,0,353783484,0,0.604456825,434,06/03/24
Finnish,1,1,0,353783484,0,1,1,06/03/24
French,9,9,0,353783484,0,0.9,9,06/03/24
German,2,2,0,353783484,0,1,2,06/03/24
Hungarian,1,1,0,353783484,0,0,0,06/03/24
Korean,1,1,0,353783484,0,1,1,06/03/24
Polish,1,1,0,353783484,0,1,1,06/03/24
Russian,2,2,0,353783484,0,0,0,06/03/24
Spanish,3,4,0,353783484,0,0,0,06/03/24
Swedish,1,1,0,353783484,0,1,1,06/03/24
Ukrainian,2,2,0,353783484,0,0.5,1,06/03/24
Chinese,3,4,0,353783484,0,1,5,07/03/24
Danish,1,1,0,353783484,0,1,1,07/03/24
Dutch,1,1,0,353783484,0,1,1,07/03/24
English,463,572,0,353783484,0,0.570336391,373,07/03/24
French,4,5,0,353783484,0,0.8,4,07/03/24
Polish,0,1,0,353783484,0,1,1,07/03/24
Romanian,2,2,0,353783484,0,0.5,1,07/03/24
Russian,4,4,0,353783484,0,0.285714286,2,07/03/24
Spanish,1,1,0,353783484,0,0,0,07/03/24
Turkish,2,3,0,353783484,0,0.666666667,2,07/03/24
Ukrainian,2,2,0,353783484,0,0.5,1,07/03/24
Chinese,2,2,0,353783484,0,1,2,08/03/24
Dutch,2,2,0,353783484,0,0.5,1,08/03/24
English,455,542,0,353783484,0,0.564308682,351,08/03/24
Finnish,1,1,0,353783484,0,1,1,08/03/24
French,5,5,0,353783484,0,0.4,2,08/03/24
German,1,1,0,353783484,0,1,1,08/03/24
Panjabi,1,1,0,353783484,0,0,0,08/03/24
Romanian,1,1,0,353783484,0,1,1,08/03/24
Slovak,1,1,0,353783484,0,1,1,08/03/24
Spanish,1,2,0,353783484,0,0,0,08/03/24
Ukrainian,1,1,0,353783484,0,1,2,08/03/24
Vietnamese,1,1,0,353783484,0,0,0,08/03/24
Chinese,1,1,0,353783484,0,0,0,09/03/24
Croatian,1,1,0,353783484,0,1,1,09/03/24
English,515,575,0,353783484,0,0.587401575,373,09/03/24
French,7,8,0,353783484,0,0.875,7,09/03/24
German,1,1,0,353783484,0,1,1,09/03/24
Polish,0,1,0,353783484,0,1,1,09/03/24
Portuguese,1,1,0,353783484,0,0,0,09/03/24
Romanian,1,1,0,353783484,0,1,1,09/03/24
Russian,1,1,0,353783484,0,0,0,09/03/24
Spanish,2,2,0,353783484,0,0,0,09/03/24
Albanian,1,1,0,353783484,0,1,1,10/03/24
Danish,1,1,0,353783484,0,1,1,10/03/24
Dutch,1,1,0,353783484,0,1,1,10/03/24
English,466,520,0,353783484,0,0.623239437,354,10/03/24
French,8,8,0,353783484,0,0.666666667,6,10/03/24
German,2,2,0,353783484,0,1,2,10/03/24
Japanese,2,2,0,353783484,0,0.5,1,10/03/24
Portuguese,1,1,0,353783484,0,1,1,10/03/24
Romanian,1,1,0,353783484,0,1,1,10/03/24
Spanish,3,3,0,353783484,0,0.333333333,1,10/03/24
Swedish,1,1,0,353783484,0,0,0,10/03/24
Vietnamese,1,1,0,353783484,0,0,0,10/03/24
Chinese,6,7,0,353783484,0,0.625,5,11/03/24
Dutch,2,2,0,353783484,0,1,2,11/03/24
English,476,570,0,353783484,0,0.629402757,411,11/03/24
French,10,10,0,353783484,0,0.363636364,4,11/03/24
German,1,1,0,353783484,0,0,0,11/03/24
Norwegian Bokmål,1,1,0,353783484,0,0,0,11/03/24
Polish,1,1,0,353783484,0,0,0,11/03/24
Portuguese,4,4,0,353783484,0,0.75,3,11/03/24
Russian,1,1,0,353783484,0,0,0,11/03/24
Serbian,1,1,0,353783484,0,1,1,11/03/24
Spanish,4,4,0,353783484,0,0.75,3,11/03/24
Turkish,1,1,0,353783484,0,1,1,11/03/24
Ukrainian,1,2,0,353783484,0,0.5,1,11/03/24
Vietnamese,1,1,0,353783484,0,1,1,11/03/24
Amharic,1,1,0,353783484,0,1,1,12/03/24
Chinese,1,4,0,353783484,0,0.5,2,12/03/24
English,391,498,0,353783484,0,0.568728522,331,12/03/24
French,6,7,0,353783484,0,0.5,4,12/03/24
Polish,2,2,0,353783484,0,0.5,1,12/03/24
Portuguese,1,1,0,353783484,0,0,0,12/03/24
Russian,2,2,0,353783484,0,0,0,12/03/24
Spanish,2,3,0,353783484,0,0,0,12/03/24
Arabic,1,1,0,353783484,0,0,0,13/03/24
Chinese,3,4,0,353783484,0,1,4,13/03/24
Dutch,2,2,0,353783484,0,0.5,1,13/03/24
English,391,458,0,353783484,0,0.559223301,288,13/03/24
French,6,6,0,353783484,0,0.714285714,5,13/03/24
German,2,2,0,353783484,0,1,2,13/03/24
Greek,1,1,0,353783484,0,0,0,13/03/24
Persian,1,1,0,353783484,0,0,0,13/03/24
Portuguese,1,1,0,353783484,0,0,0,13/03/24
Russian,2,2,0,353783484,0,0.5,1,13/03/24
Spanish,2,2,0,353783484,0,0,0,13/03/24
Amharic,0,1,0,353783484,0,0,0,14/03/24
Chinese,2,3,0,353783484,0,0.666666667,2,14/03/24
English,392,464,0,353783484,0,0.587668593,305,14/03/24
Finnish,1,1,0,353783484,0,0,0,14/03/24
French,4,5,0,353783484,0,0.6,3,14/03/24
Hungarian,1,1,0,353783484,0,1,1,14/03/24
Italian,1,1,0,353783484,0,1,1,14/03/24
Polish,2,2,0,353783484,0,1,2,14/03/24
Portuguese,1,1,0,353783484,0,1,1,14/03/24
Romanian,2,2,0,353783484,0,0.5,1,14/03/24
Russian,3,4,0,353783484,0,0.25,1,14/03/24
Spanish,6,6,0,353783484,0,0.166666667,1,14/03/24
Ukrainian,1,1,0,353783484,0,1,1,14/03/24
Chinese,1,1,0,353783484,0,0,0,15/03/24
Croatian,1,1,0,353783484,0,0,0,15/03/24
English,397,473,0,353783484,0,0.552434457,295,15/03/24
French,10,11,0,353783484,0,0.230769231,3,15/03/24
German,2,2,0,353783484,0,1,2,15/03/24
Japanese,1,1,0,353783484,0,0,0,15/03/24
Slovenian,1,1,0,353783484,0,1,1,15/03/24
Spanish,3,3,0,353783484,0,0.333333333,1,15/03/24
Vietnamese,1,1,0,353783484,0,0,0,15/03/24
Arabic,2,2,0,353783484,0,0.5,1,16/03/24
Chinese,1,1,0,353783484,0,1,1,16/03/24
Croatian,1,1,0,353783484,0,1,1,16/03/24
Danish,1,1,0,353783484,0,0,0,16/03/24
English,404,458,0,353783484,0,0.592369478,295,16/03/24
French,4,4,0,353783484,0,1,4,16/03/24
Greek,0,1,0,353783484,0,1,1,16/03/24
Lithuanian,1,1,0,353783484,0,1,1,16/03/24
Portuguese,3,3,0,353783484,0,0.333333333,1,16/03/24
Turkish,2,2,0,353783484,0,0.333333333,1,16/03/24
English,379,419,0,353783484,0,0.567982456,259,17/03/24
French,12,13,0,353783484,0,0.6,9,17/03/24
Greek,1,1,0,353783484,0,0,0,17/03/24
Polish,1,2,0,353783484,0,0,0,17/03/24
Portuguese,2,2,0,353783484,0,0.5,1,17/03/24
Swedish,1,1,0,353783484,0,1,1,17/03/24
Chinese,2,2,0,353783484,0,0.5,1,18/03/24
English,467,556,0,353783484,0,0.625194401,402,18/03/24
French,5,6,0,353783484,0,0.5,3,18/03/24
Korean,1,1,0,353783484,0,1,1,18/03/24
Polish,3,3,0,353783484,0,0.75,3,18/03/24
Portuguese,1,1,0,353783484,0,0,0,18/03/24
Spanish,2,2,0,353783484,0,0,0,18/03/24
Turkish,1,1,0,353783484,0,1,1,18/03/24
Bulgarian,1,1,0,353783484,0,1,1,19/03/24
Catalan,1,1,0,353783484,0,0,0,19/03/24
Chinese,2,4,0,353783484,0,0.6,3,19/03/24
Dutch,1,1,0,353783484,0,1,1,19/03/24
English,404,473,0,353783484,0,0.649903288,336,19/03/24
French,9,9,0,353783484,0,0.666666667,6,19/03/24
Polish,1,1,0,353783484,0,1,1,19/03/24
Portuguese,1,2,0,353783484,0,0.5,2,19/03/24
Russian,1,1,0,353783484,0,1,1,19/03/24
Spanish,3,3,0,353783484,0,0.333333333,1,19/03/24
(other),1,1,0,353783484,0,1,1,20/03/24
Arabic,1,1,0,353783484,0,0,0,20/03/24
Chinese,1,1,0,353783484,0,1,1,20/03/24
Danish,1,1,0,353783484,0,1,1,20/03/24
English,407,490,0,353783484,0,0.565765766,314,20/03/24
French,8,8,0,353783484,0,0.75,6,20/03/24
German,1,1,0,353783484,0,1,1,20/03/24
Portuguese,2,3,0,353783484,0,0.333333333,1,20/03/24
Russian,1,1,0,353783484,0,0,0,20/03/24
Spanish,2,2,0,353783484,0,0.5,1,20/03/24
Tamil,1,1,0,353783484,0,0,0,20/03/24
Thai,1,1,0,353783484,0,0,0,20/03/24
Turkish,1,1,0,353783484,0,0,0,20/03/24
Ukrainian,3,3,0,353783484,0,0.333333333,1,20/03/24
Chinese,2,3,0,353783484,0,0.666666667,2,21/03/24
English,396,480,0,353783484,0,0.606440072,339,21/03/24
French,7,8,0,353783484,0,0.4,4,21/03/24
German,2,2,0,353783484,0,1,2,21/03/24
Macedonian,1,1,0,353783484,0,1,1,21/03/24
Polish,1,1,0,353783484,0,0,0,21/03/24
Portuguese,1,1,0,353783484,0,1,1,21/03/24
Romanian,2,2,0,353783484,0,1,2,21/03/24
Spanish,0,1,0,353783484,0,0,0,21/03/24
Swedish,1,1,0,353783484,0,1,1,21/03/24
Turkish,2,2,0,353783484,0,0.5,1,21/03/24
Chinese,8,8,0,353783484,0,0.75,6,22/03/24
Czech,1,1,0,353783484,0,1,1,22/03/24
English,454,552,0,353783484,0,0.569254186,374,22/03/24
French,9,9,0,353783484,0,0.7,7,22/03/24
Portuguese,1,1,0,353783484,0,0,0,22/03/24
Romanian,0,1,0,353783484,0,0,0,22/03/24
Russian,1,1,0,353783484,0,0,0,22/03/24
Spanish,3,3,0,353783484,0,0.333333333,1,22/03/24
Vietnamese,1,1,0,353783484,0,1,1,22/03/24
Albanian,1,1,0,353783484,0,0,0,23/03/24
Chinese,2,2,0,353783484,0,0,0,23/03/24
Dutch,1,1,0,353783484,0,1,1,23/03/24
English,439,524,0,353783484,0,0.587939698,351,23/03/24
French,7,8,0,353783484,0,0.875,7,23/03/24
Greek,1,1,0,353783484,0,0,0,23/03/24
Italian,1,1,0,353783484,0,0,0,23/03/24
Polish,2,2,0,353783484,0,0.5,1,23/03/24
Romanian,2,2,0,353783484,0,1,2,23/03/24
Russian,2,2,0,353783484,0,0.5,1,23/03/24
Spanish,3,3,0,353783484,0,0.666666667,2,23/03/24
Ukrainian,1,1,0,353783484,0,0,0,23/03/24
Chinese,2,2,0,353783484,0,0.5,2,24/03/24
English,410,480,0,353783484,0,0.590566038,313,24/03/24
French,5,5,0,353783484,0,0.5,3,24/03/24
Italian,0,1,0,353783484,0,0,0,24/03/24
Portuguese,1,1,0,353783484,0,0,0,24/03/24
Spanish,1,1,0,353783484,0,0,0,24/03/24
Ukrainian,1,1,0,353783484,0,0,0,24/03/24
Vietnamese,2,3,0,353783484,0,0.75,3,24/03/24
(other),1,1,0,353783484,0,0,0,25/03/24
Bulgarian,1,1,0,353783484,0,1,1,25/03/24
Chinese,2,2,0,353783484,0,0.5,1,25/03/24
English,414,527,0,353783484,0,0.614886731,380,25/03/24
Finnish,1,1,0,353783484,0,0,0,25/03/24
French,6,6,0,353783484,0,0.875,7,25/03/24
German,1,1,0,353783484,0,1,1,25/03/24
Italian,0,1,0,353783484,0,0,0,25/03/24
Korean,2,2,0,353783484,0,0.5,1,25/03/24
Portuguese,1,1,0,353783484,0,0,0,25/03/24
Spanish,1,1,0,353783484,0,1,1,25/03/24
Turkish,1,1,0,353783484,0,1,1,25/03/24
Vietnamese,1,1,0,353783484,0,0,0,25/03/24
Albanian,1,1,0,353783484,0,1,1,26/03/24
Chinese,2,3,0,353783484,0,0.333333333,1,26/03/24
Dutch,1,1,0,353783484,0,0,0,26/03/24
English,351,431,0,353783484,0,0.633266533,316,26/03/24
French,6,6,0,353783484,0,0.5,3,26/03/24
Hungarian,0,1,0,353783484,0,0,0,26/03/24
Korean,1,1,0,353783484,0,1,1,26/03/24
Polish,2,2,0,353783484,0,1,2,26/03/24
Portuguese,3,3,0,353783484,0,1,3,26/03/24
Russian,1,1,0,353783484,0,1,1,26/03/24
Slovak,1,1,0,353783484,0,1,1,26/03/24
Spanish,2,2,0,353783484,0,0.5,1,26/03/24
Chinese,3,4,0,353783484,0,0.5,2,27/03/24
English,335,427,0,353783484,0,0.559498956,268,27/03/24
French,6,6,0,353783484,0,0.666666667,4,27/03/24
German,1,1,0,353783484,0,1,1,27/03/24
Greek,1,1,0,353783484,0,1,1,27/03/24
Hungarian,1,1,0,353783484,0,0.5,1,27/03/24
Italian,1,1,0,353783484,0,1,1,27/03/24
Russian,1,1,0,353783484,0,0,0,27/03/24
Spanish,1,1,0,353783484,0,1,1,27/03/24
Ukrainian,1,2,0,353783484,0,0,0,27/03/24
Chinese,0,1,0,353783484,0,1,2,28/03/24
Dutch,1,1,0,353783484,0,1,1,28/03/24
English,372,449,0,353783484,0,0.633136095,321,28/03/24
French,8,8,0,353783484,0,0.4,4,28/03/24
German,1,1,0,353783484,0,0,0,28/03/24
Portuguese,1,1,0,353783484,0,0,0,28/03/24
Russian,1,1,0,353783484,0,0,0,28/03/24
Spanish,1,1,0,353783484,0,1,1,28/03/24
Swedish,1,1,0,353783484,0,0,0,28/03/24
Chinese,3,4,0,353783484,0,0.75,3,29/03/24
English,366,434,0,353783484,0,0.631578947,300,29/03/24
French,6,7,0,353783484,0,0.857142857,6,29/03/24
Hungarian,0,1,0,353783484,0,0,0,29/03/24
Russian,1,1,0,353783484,0,1,1,29/03/24
Spanish,2,2,0,353783484,0,0,0,29/03/24
Swedish,4,4,0,353783484,0,1,4,29/03/24
Turkish,1,1,0,353783484,0,1,1,29/03/24
Bulgarian,1,1,0,353783484,0,1,1,30/03/24
Dutch,1,1,0,353783484,0,0,0,30/03/24
English,434,479,0,353783484,0,0.629558541,328,30/03/24
French,3,5,0,353783484,0,0.8,4,30/03/24
German,2,2,0,353783484,0,0.5,1,30/03/24
Portuguese,1,1,0,353783484,0,0,0,30/03/24
Spanish,1,1,0,353783484,0,1,1,30/03/24
Turkish,1,1,0,353783484,0,1,1,30/03/24
Chinese,4,4,0,353783484,0,0.75,3,31/03/24
Dutch,2,2,0,353783484,0,0.5,1,31/03/24
English,345,393,0,353783484,0,0.632794457,274,31/03/24
Estonian,1,1,0,353783484,0,0,0,31/03/24
Finnish,1,1,0,353783484,0,0,0,31/03/24
French,8,8,0,353783484,0,0.6,6,31/03/24
Polish,1,2,0,353783484,0,0.5,1,31/03/24
Portuguese,2,2,0,353783484,0,0.5,1,31/03/24
Russian,2,2,0,353783484,0,0,0,31/03/24
Swedish,1,1,0,353783484,0,1,1,31/03/24
Ukrainian,1,1,0,353783484,0,1,1,31/03/24
Vietnamese,1,1,0,353783484,0,0,0,31/03/24
Chinese,4,4,0,353783484,0,1,4,01/04/24
Czech,0,1,0,353783484,0,0.666666667,2,01/04/24
Dutch,1,1,0,353783484,0,0,0,01/04/24
English,498,585,0,353783484,0,0.603174603,418,01/04/24
French,6,7,0,353783484,0,0.5,4,01/04/24
German,1,1,0,353783484,0,1,1,01/04/24
Korean,1,1,0,353783484,0,1,1,01/04/24
Persian,1,1,0,353783484,0,1,1,01/04/24
Polish,1,1,0,353783484,0,0,0,01/04/24
Portuguese,1,1,0,353783484,0,0,0,01/04/24
Russian,3,3,0,353783484,0,0.333333333,1,01/04/24
Spanish,2,2,0,353783484,0,0.333333333,1,01/04/24
Turkish,1,1,0,353783484,0,0,0,01/04/24
Chinese,2,3,0,353783484,0,0.75,3,02/04/24
Dutch,1,1,0,353783484,0,1,1,02/04/24
English,487,578,0,353783484,0,0.639705882,435,02/04/24
French,6,8,0,353783484,0,0.625,5,02/04/24
Korean,2,2,0,353783484,0,0.5,1,02/04/24
Latvian,1,1,0,353783484,0,1,1,02/04/24
Portuguese,1,1,0,353783484,0,0,0,02/04/24
Slovak,1,1,0,353783484,0,1,1,02/04/24
Turkish,1,1,0,353783484,0,0,0,02/04/24
Ukrainian,1,1,0,353783484,0,0,0,02/04/24
Vietnamese,1,1,0,353783484,0,0,0,02/04/24
Arabic,1,1,0,353783484,0,0,0,03/04/24
Bulgarian,1,1,0,353783484,0,0,0,03/04/24
Chinese,4,4,0,353783484,0,0.5,2,03/04/24
Croatian,1,1,0,353783484,0,0,0,03/04/24
Dutch,2,2,0,353783484,0,1,2,03/04/24
English,496,586,0,353783484,0,0.607758621,423,03/04/24
French,11,12,0,353783484,0,0.846153846,11,03/04/24
Russian,1,1,0,353783484,0,1,1,03/04/24
Serbian,1,1,0,353783484,0,1,1,03/04/24
Turkish,1,1,0,353783484,0,0,0,03/04/24
Ukrainian,1,1,0,353783484,0,0,0,03/04/24
Vietnamese,2,2,0,353783484,0,0.5,2,03/04/24
Chinese,4,6,0,353783484,0,0.666666667,6,04/04/24
English,491,583,0,353783484,0,0.590909091,390,04/04/24
French,6,7,0,353783484,0,0.5,4,04/04/24
German,1,1,0,353783484,0,1,1,04/04/24
Hungarian,1,1,0,353783484,0,0,0,04/04/24
Portuguese,2,2,0,353783484,0,1,2,04/04/24
Russian,3,3,0,353783484,0,0.666666667,2,04/04/24
Spanish,3,3,0,353783484,0,0.333333333,1,04/04/24
Thai,1,1,0,353783484,0,0,0,04/04/24
Ukrainian,2,2,0,353783484,0,1,2,04/04/24
Vietnamese,2,2,0,353783484,0,0.5,1,04/04/24
Arabic,0,1,0,353783484,0,0,0,05/04/24
Chinese,2,3,0,353783484,0,1,3,05/04/24
Dutch,1,1,0,353783484,0,1,1,05/04/24
English,463,549,0,353783484,0,0.596122779,369,05/04/24
French,9,10,0,353783484,0,0.4,4,05/04/24
German,1,1,0,353783484,0,1,1,05/04/24
Portuguese,1,1,0,353783484,0,1,1,05/04/24
Russian,3,3,0,353783484,0,0.666666667,2,05/04/24
Spanish,2,2,0,353783484,0,0,0,05/04/24
Thai,1,2,0,353783484,0,0.5,1,05/04/24
Chinese,2,2,0,353783484,0,0.5,1,06/04/24
Danish,1,1,0,353783484,0,1,1,06/04/24
English,548,630,0,353783484,0,0.568376068,399,06/04/24
French,5,6,0,353783484,0,0.166666667,1,06/04/24
Portuguese,1,1,0,353783484,0,0,0,06/04/24
Russian,1,1,0,353783484,0,1,1,06/04/24
Spanish,3,3,0,353783484,0,0,0,06/04/24
Turkish,1,1,0,353783484,0,0,0,06/04/24
Bengali,1,1,0,353783484,0,0,0,07/04/24
Chinese,5,5,0,353783484,0,0.5,3,07/04/24
Dutch,1,1,0,353783484,0,1,1,07/04/24
English,496,560,0,353783484,0,0.57781457,349,07/04/24
French,4,5,0,353783484,0,0.5,3,07/04/24
Georgian,1,1,0,353783484,0,1,1,07/04/24
German,1,1,0,353783484,0,1,1,07/04/24
Spanish,2,2,0,353783484,0,0,0,07/04/24
Ukrainian,1,1,0,353783484,0,0,0,07/04/24
Vietnamese,1,1,0,353783484,0,0,0,07/04/24
Chinese,6,7,0,353783484,0,0.333333333,3,08/04/24
Dutch,1,1,0,353783484,0,0,0,08/04/24
English,487,565,0,353783484,0,0.614779874,391,08/04/24
French,11,13,0,353783484,0,0.5,8,08/04/24
Italian,1,1,0,353783484,0,0,0,08/04/24
Polish,1,1,0,353783484,0,1,1,08/04/24
Russian,2,2,0,353783484,0,1,2,08/04/24
Spanish,5,6,0,353783484,0,0.333333333,2,08/04/24
Swedish,1,1,0,353783484,0,1,1,08/04/24
Thai,1,1,0,353783484,0,1,1,08/04/24
Turkish,1,1,0,353783484,0,0,0,08/04/24
Vietnamese,1,1,0,353783484,0,0,0,08/04/24
Arabic,1,1,0,353783484,0,0,0,09/04/24
Chinese,3,3,0,353783484,0,0.666666667,2,09/04/24
English,479,568,0,353783484,0,0.628482972,406,09/04/24
Finnish,1,1,0,353783484,0,1,1,09/04/24
French,4,5,0,353783484,0,0.4,2,09/04/24
Hungarian,1,1,0,353783484,0,0,0,09/04/24
Italian,1,1,0,353783484,0,0,0,09/04/24
Korean,1,1,0,353783484,0,1,1,09/04/24
Slovenian,1,1,0,353783484,0,1,1,09/04/24
Spanish,2,2,0,353783484,0,0.5,1,09/04/24
Turkish,1,2,0,353783484,0,0.333333333,1,09/04/24
Ukrainian,1,1,0,353783484,0,1,1,09/04/24
Chinese,2,3,0,353783484,0,0.333333333,1,10/04/24
English,446,521,0,353783484,0,0.626043406,375,10/04/24
French,6,6,0,353783484,0,0.857142857,6,10/04/24
German,2,2,0,353783484,0,1,2,10/04/24
Hungarian,1,1,0,353783484,0,0,0,10/04/24
Japanese,1,1,0,353783484,0,0,0,10/04/24
Lithuanian,1,1,0,353783484,0,1,1,10/04/24
Romanian,2,2,0,353783484,0,0.2,1,10/04/24
Russian,0,1,0,353783484,0,0,0,10/04/24
Slovenian,0,1,0,353783484,0,0,0,10/04/24
Spanish,3,4,0,353783484,0,0.5,2,10/04/24
Turkish,1,1,0,353783484,0,1,1,10/04/24
Chinese,3,3,0,353783484,0,0.666666667,2,11/04/24
English,546,632,0,353783484,0,0.599722992,433,11/04/24
Finnish,1,1,0,353783484,0,1,1,11/04/24
French,12,14,0,353783484,0,0.6875,11,11/04/24
German,1,1,0,353783484,0,0,0,11/04/24
Japanese,1,1,0,353783484,0,0,0,11/04/24
Latvian,1,1,0,353783484,0,1,1,11/04/24
Russian,0,1,0,353783484,0,1,2,11/04/24
Slovenian,1,1,0,353783484,0,1,1,11/04/24
Spanish,3,3,0,353783484,0,0.333333333,1,11/04/24
Swedish,1,1,0,353783484,0,1,1,11/04/24
Turkish,0,1,0,353783484,0,1,1,11/04/24
Ukrainian,1,1,0,353783484,0,1,1,11/04/24
Arabic,1,1,0,353783484,0,1,1,12/04/24
Chinese,3,4,0,353783484,0,0.5,2,12/04/24
English,469,544,0,353783484,0,0.62987013,388,12/04/24
French,9,12,0,353783484,0,0.642857143,9,12/04/24
German,1,1,0,353783484,0,1,1,12/04/24
Hungarian,1,1,0,353783484,0,1,1,12/04/24
Portuguese,1,2,0,353783484,0,0.666666667,2,12/04/24
Russian,3,3,0,353783484,0,0.75,3,12/04/24
Spanish,3,3,0,353783484,0,0,0,12/04/24
Vietnamese,1,1,0,353783484,0,0,0,12/04/24
Arabic,0,1,0,353783484,0,1,1,13/04/24
Chinese,3,3,0,353783484,0,0.333333333,1,13/04/24
Croatian,1,1,0,353783484,0,1,1,13/04/24
English,502,567,0,353783484,0,0.615503876,397,13/04/24
French,7,9,0,353783484,0,0.727272727,8,13/04/24
Korean,1,1,0,353783484,0,1,1,13/04/24
Portuguese,2,2,0,353783484,0,0.5,1,13/04/24
Russian,0,1,0,353783484,0,1,1,13/04/24
Spanish,1,1,0,353783484,0,0,0,13/04/24
Arabic,1,1,0,353783484,0,1,1,14/04/24
Bulgarian,1,1,0,353783484,0,1,1,14/04/24
English,490,542,0,353783484,0,0.605442177,356,14/04/24
French,8,9,0,353783484,0,0.636363636,7,14/04/24
Italian,1,1,0,353783484,0,1,1,14/04/24
Japanese,1,1,0,353783484,0,0.5,1,14/04/24
Lithuanian,1,1,0,353783484,0,1,1,14/04/24
Persian,1,1,0,353783484,0,0,0,14/04/24
Polish,1,1,0,353783484,0,1,1,14/04/24
Portuguese,1,2,0,353783484,0,0,0,14/04/24
Russian,1,2,0,353783484,0,1,2,14/04/24
Spanish,5,5,0,353783484,0,0.4,2,14/04/24
Swedish,1,1,0,353783484,0,0,0,14/04/24
Turkish,1,1,0,353783484,0,1,1,14/04/24
Ukrainian,1,1,0,353783484,0,1,1,14/04/24
Chinese,4,4,0,353783484,0,0.5,3,15/04/24
Dutch,1,1,0,353783484,0,0,0,15/04/24
English,524,607,0,353783484,0,0.659482759,459,15/04/24
French,5,6,0,353783484,0,0.666666667,4,15/04/24
German,1,1,0,353783484,0,1,1,15/04/24
Hebrew,1,1,0,353783484,0,1,1,15/04/24
Japanese,1,1,0,353783484,0,1,1,15/04/24
Korean,1,1,0,353783484,0,1,1,15/04/24
Portuguese,5,6,0,353783484,0,0.666666667,4,15/04/24
Russian,1,2,0,353783484,0,0.5,1,15/04/24
Spanish,6,6,0,353783484,0,0.5,4,15/04/24
Swedish,2,2,0,353783484,0,1,2,15/04/24
Turkish,1,1,0,353783484,0,1,1,15/04/24
Ukrainian,1,1,0,353783484,0,1,1,15/04/24
Arabic,1,1,0,353783484,0,1,1,16/04/24
Chinese,1,1,0,353783484,0,1,1,16/04/24
English,507,600,0,353783484,0,0.631428571,442,16/04/24
French,11,12,0,353783484,0,0.6875,11,16/04/24
German,1,1,0,353783484,0,1,1,16/04/24
Korean,1,1,0,353783484,0,1,1,16/04/24
Panjabi,1,1,0,353783484,0,0,0,16/04/24
Russian,1,1,0,353783484,0,1,1,16/04/24
Spanish,0,2,0,353783484,0,0,0,16/04/24
Urdu,1,1,0,353783484,0,0,0,16/04/24
Bulgarian,1,1,0,353783484,0,0,0,17/04/24
Chinese,6,6,0,353783484,0,0.333333333,2,17/04/24
English,511,592,0,353783484,0,0.631500743,425,17/04/24
French,8,11,0,353783484,0,0.666666667,8,17/04/24
Italian,1,1,0,353783484,0,0,0,17/04/24
Korean,2,2,0,353783484,0,0.5,1,17/04/24
Polish,2,2,0,353783484,0,0.5,1,17/04/24
Russian,4,4,0,353783484,0,0.2,1,17/04/24
Tigrinya,1,1,0,353783484,0,0,0,17/04/24
Ukrainian,1,1,0,353783484,0,1,1,17/04/24
Vietnamese,1,1,0,353783484,0,1,2,17/04/24
(other),1,1,0,353783484,0,1,1,18/04/24
Arabic,1,1,0,353783484,0,0,0,18/04/24
Chinese,1,3,0,353783484,0,0.666666667,2,18/04/24
English,505,583,0,353783484,0,0.591654247,397,18/04/24
French,8,8,0,353783484,0,0.777777778,7,18/04/24
Korean,0,1,0,353783484,0,1,2,18/04/24
Polish,1,1,0,353783484,0,0,0,18/04/24
