newusers,eventcount,totalusers,conversions,totalrevenue,engagementrate,engagedsessions,operatingsystem,date
2,10,3,0,0,0.666666667,2,Chrome OS,26/06/24
226,1446,255,0,0,0.501730104,145,iOS,26/06/24
2,8,2,0,0,0,0,Linux,26/06/24
70,751,81,0,0,0.744680851,70,Macintosh,26/06/24
130,1225,163,0,0,0.643979058,123,Windows,26/06/24
142,964,163,0,0,0.508196721,93,Android,27/06/24
4,29,4,0,0,0.571428571,4,Chrome OS,27/06/24
223,1194,245,0,0,0.518939394,137,iOS,27/06/24
2,6,2,0,0,0,0,Linux,27/06/24
53,450,62,0,0,0.735294118,50,Macintosh,27/06/24
115,1634,151,0,0,0.695187166,130,Windows,27/06/24
152,711,170,0,0,0.357142857,65,Android,28/06/24
2,12,2,0,0,1,2,Chrome OS,28/06/24
173,1075,194,0,0,0.495412844,108,iOS,28/06/24
0,12,1,0,0,1,1,Linux,28/06/24
58,523,71,0,0,0.682926829,56,Macintosh,28/06/24
115,1341,144,0,0,0.684210526,117,Windows,28/06/24
165,968,177,0,0,0.520618557,101,Android,29/06/24
1,16,2,0,0,1,3,Chrome OS,29/06/24
266,1402,284,0,0,0.537735849,171,iOS,29/06/24
3,9,3,0,0,0,0,Linux,29/06/24
43,392,47,0,0,0.811320755,43,Macintosh,29/06/24
68,680,79,0,0,0.666666667,62,Windows,29/06/24
154,847,167,0,0,0.443820225,79,Android,30/06/24
3,23,5,0,0,0.8,4,Chrome OS,30/06/24
210,1182,225,0,0,0.511811024,130,iOS,30/06/24
5,29,6,0,0,0.571428571,4,Linux,30/06/24
46,438,58,0,0,0.560606061,37,Macintosh,30/06/24
68,525,80,0,0,0.75,63,Windows,30/06/24
140,725,150,0,0,0.49044586,77,Android,01/07/24
1,8,1,0,0,1,1,Chrome OS,01/07/24
207,1030,227,0,0,0.53877551,132,iOS,01/07/24
1,3,1,0,0,0,0,Linux,01/07/24
55,400,63,0,0,0.651515152,43,Macintosh,01/07/24
88,1136,102,0,0,0.655737705,80,Windows,01/07/24
168,1079,182,0,0,0.487562189,98,Android,02/07/24
4,30,5,0,0,0.833333333,5,Chrome OS,02/07/24
244,1290,263,0,0,0.585034014,172,iOS,02/07/24
6,41,7,0,0,0.285714286,2,Linux,02/07/24
65,619,77,0,0,0.73255814,63,Macintosh,02/07/24
151,1540,186,0,0,0.707762557,155,Windows,02/07/24
1,4,1,0,0,0,0,(not set),03/07/24
153,912,171,0,0,0.505617978,90,Android,03/07/24
4,27,4,0,0,1,4,Chrome OS,03/07/24
236,1521,257,0,0,0.535836177,157,iOS,03/07/24
3,9,3,0,0,0,0,Linux,03/07/24
55,515,65,0,0,0.763888889,55,Macintosh,03/07/24
161,2106,202,0,0,0.676470588,161,Windows,03/07/24
131,642,148,0,0,0.412903226,64,Android,04/07/24
3,17,3,0,0,0.5,2,Chrome OS,04/07/24
225,1475,243,0,0,0.52851711,139,iOS,04/07/24
6,23,6,0,0,0.666666667,4,Linux,04/07/24
65,683,78,0,0,0.743902439,61,Macintosh,04/07/24
111,1103,144,0,0,0.707317073,116,Windows,04/07/24
157,916,173,0,0,0.540106952,101,Android,05/07/24
4,70,4,0,0,1,4,Chrome OS,05/07/24
212,1254,240,0,0,0.51056338,145,iOS,05/07/24
5,26,5,0,0,0.4,2,Linux,05/07/24
77,709,85,0,0,0.64,64,Macintosh,05/07/24
120,1297,146,0,0,0.666666667,114,Windows,05/07/24
153,1074,173,0,0,0.512820513,100,Android,06/07/24
3,30,3,0,0,1,3,Chrome OS,06/07/24
249,1512,271,0,0,0.559602649,169,iOS,06/07/24
3,12,4,0,0,0.25,1,Linux,06/07/24
64,571,73,0,0,0.794871795,62,Macintosh,06/07/24
60,680,79,0,0,0.666666667,58,Windows,06/07/24
180,1020,199,0,0,0.419047619,88,Android,07/07/24
1,5,1,0,0,1,1,Chrome OS,07/07/24
252,1390,270,0,0,0.560810811,166,iOS,07/07/24
59,552,69,0,0,0.76,57,Macintosh,07/07/24
64,767,79,0,0,0.788235294,67,Windows,07/07/24
147,1016,172,0,0,0.510638298,96,Android,08/07/24
5,31,5,0,0,0.6,3,Chrome OS,08/07/24
270,1868,293,0,0,0.595679012,193,iOS,08/07/24
2,9,2,0,0,0.333333333,1,Linux,08/07/24
68,565,84,0,0,0.666666667,60,Macintosh,08/07/24
164,2087,209,0,0,0.690376569,165,Windows,08/07/24
170,983,185,0,0,0.472636816,95,Android,09/07/24
4,75,4,0,0,0.8,4,Chrome OS,09/07/24
274,1582,296,0,0,0.509259259,165,iOS,09/07/24
3,12,3,0,0,0.333333333,1,Linux,09/07/24
82,564,90,0,0,0.653465347,66,Macintosh,09/07/24
114,1138,150,0,0,0.639534884,110,Windows,09/07/24
147,1078,174,0,0,0.497409326,96,Android,10/07/24
3,13,3,0,0,1,3,Chrome OS,10/07/24
245,1315,268,0,0,0.51369863,150,iOS,10/07/24
85,560,92,0,0,0.71,71,Macintosh,10/07/24
128,1431,165,0,0,0.693877551,136,Windows,10/07/24
167,849,186,0,0,0.502512563,100,Android,11/07/24
2,47,2,0,0,0.5,1,Chrome OS,11/07/24
238,1526,254,0,0,0.602040816,177,iOS,11/07/24
4,14,4,0,0,0.5,2,Linux,11/07/24
68,773,83,0,0,0.663043478,61,Macintosh,11/07/24
147,1636,182,0,0,0.677419355,147,Windows,11/07/24
142,884,156,0,0,0.473372781,80,Android,12/07/24
2,8,2,0,0,0.5,1,Chrome OS,12/07/24
221,1527,243,0,0,0.574912892,165,iOS,12/07/24
2,13,3,0,0,0.666666667,2,Linux,12/07/24
73,738,86,0,0,0.703296703,64,Macintosh,12/07/24
110,1131,131,0,0,0.655844156,101,Windows,12/07/24
172,906,186,0,0,0.443877551,87,Android,13/07/24
1,20,1,0,0,1,1,Chrome OS,13/07/24
238,1445,264,0,0,0.557823129,164,iOS,13/07/24
8,37,9,0,0,0.222222222,2,Linux,13/07/24
64,629,70,0,0,0.776315789,59,Macintosh,13/07/24
56,502,71,0,0,0.657894737,50,Windows,13/07/24
146,781,157,0,0,0.490909091,81,Android,14/07/24
5,82,6,0,0,0.833333333,5,Chrome OS,14/07/24
236,1263,255,0,0,0.541818182,149,iOS,14/07/24
1,4,1,0,0,1,1,Linux,14/07/24
57,445,63,0,0,0.742424242,49,Macintosh,14/07/24
54,630,70,0,0,0.684210526,52,Windows,14/07/24
147,910,163,0,0,0.5,89,Android,15/07/24
9,86,9,0,0,0.888888889,8,Chrome OS,15/07/24
213,1155,235,0,0,0.539325843,144,iOS,15/07/24
1,13,2,0,0,0.5,1,Linux,15/07/24
82,750,96,0,0,0.67826087,78,Macintosh,15/07/24
156,1951,198,0,0,0.662393162,155,Windows,15/07/24
152,870,170,0,0,0.530054645,97,Android,16/07/24
3,43,6,0,0,0.666666667,4,Chrome OS,16/07/24
229,1257,245,0,0,0.537593985,143,iOS,16/07/24
5,31,6,0,0,0.833333333,5,Linux,16/07/24
72,916,87,0,0,0.683168317,69,Macintosh,16/07/24
142,1355,172,0,0,0.669950739,136,Windows,16/07/24
146,880,160,0,0,0.473372781,80,Android,17/07/24
2,15,3,0,0,0.666666667,2,Chrome OS,17/07/24
246,1610,262,0,0,0.542087542,161,iOS,17/07/24
2,12,3,0,0,0.666666667,2,Linux,17/07/24
78,796,96,0,0,0.644859813,69,Macintosh,17/07/24
134,1425,162,0,0,0.704918033,129,Windows,17/07/24
142,758,157,0,0,0.449101796,75,Android,18/07/24
267,1728,301,0,0,0.547904192,183,iOS,18/07/24
1,7,2,0,0,0.5,1,Linux,18/07/24
62,581,74,0,0,0.69047619,58,Macintosh,18/07/24
129,1251,158,0,0,0.68852459,126,Windows,18/07/24
142,843,149,0,0,0.496855346,79,Android,19/07/24
4,59,4,0,0,1,4,Chrome OS,19/07/24
235,1364,251,0,0,0.562962963,152,iOS,19/07/24
7,28,7,0,0,0.428571429,3,Linux,19/07/24
55,475,68,0,0,0.68,51,Macintosh,19/07/24
91,801,104,0,0,0.737288136,87,Windows,19/07/24
170,940,186,0,0,0.463054187,94,Android,20/07/24
1,4,1,0,0,1,1,Chrome OS,20/07/24
249,1325,276,0,0,0.49044586,154,iOS,20/07/24
5,18,5,0,0,0.4,2,Linux,20/07/24
54,622,64,0,0,0.708333333,51,Macintosh,20/07/24
67,468,79,0,0,0.686746988,57,Windows,20/07/24
181,973,201,0,0,0.435779817,95,Android,21/07/24
4,18,4,0,0,0.75,3,Chrome OS,21/07/24
250,1659,274,0,0,0.549520767,172,iOS,21/07/24
2,13,3,0,0,0.666666667,2,Linux,21/07/24
59,623,68,0,0,0.76,57,Macintosh,21/07/24
65,611,72,0,0,0.730769231,57,Windows,21/07/24
176,997,197,0,0,0.431279621,91,Android,22/07/24
3,23,4,0,0,0.75,3,Chrome OS,22/07/24
254,1471,281,0,0,0.503144654,160,iOS,22/07/24
2,6,2,0,0,0,0,Linux,22/07/24
68,706,88,0,0,0.623762376,63,Macintosh,22/07/24
149,1586,184,0,0,0.706976744,152,Windows,22/07/24
147,826,165,0,0,0.452380952,76,Android,23/07/24
3,30,4,0,0,1,4,Chrome OS,23/07/24
240,1494,266,0,0,0.568493151,166,iOS,23/07/24
3,14,3,0,0,0.666666667,2,Linux,23/07/24
84,976,98,0,0,0.775862069,90,Macintosh,23/07/24
139,1511,168,0,0,0.671428571,141,Windows,23/07/24
134,785,154,0,0,0.518292683,85,Android,24/07/24
4,19,4,0,0,1,4,Chrome OS,24/07/24
251,1755,290,0,0,0.539634146,177,iOS,24/07/24
1,3,1,0,0,0,0,Linux,24/07/24
72,774,91,0,0,0.648148148,70,Macintosh,24/07/24
133,1390,162,0,0,0.715789474,136,Windows,24/07/24
46,204,56,0,0,0.116666667,7,Android,25/07/24
0,3,1,0,0,0,0,Chrome OS,25/07/24
35,219,51,0,0,0.148148148,8,iOS,25/07/24
5,18,5,0,0,0,0,Linux,25/07/24
7,76,15,0,0,0.2,3,Macintosh,25/07/24
29,355,41,0,0,0.404255319,19,Windows,25/07/24
