sessions,eventcount,totalusers,conversions,property_id,totalrevenue,sessionmedium,engagementrate,engagedsessions,eventspersession,userengagementduration,date
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,14/04/24
70,409,63,0,353783484,0,(none),0.428571429,30,5.842857143,2625,15/04/24
1,1,1,0,353783484,0,(not set),0,0,1,56,15/04/24
134,1160,116,0,353783484,0,cpc,0.723880597,97,8.656716418,10661,15/04/24
504,3158,447,0,353783484,0,organic,0.688492063,347,6.265873016,41123,15/04/24
12,45,12,0,353783484,0,paid,0.25,3,3.75,94,15/04/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,15/04/24
10,61,8,0,353783484,0,referral,0.5,5,6.1,504,15/04/24
78,503,63,0,353783484,0,(none),0.5,39,6.448717949,5555,16/04/24
122,1211,102,0,353783484,0,cpc,0.68852459,84,9.926229508,11645,16/04/24
498,2796,436,0,353783484,0,organic,0.658634538,328,5.614457831,34945,16/04/24
15,47,15,0,353783484,0,paid,0.066666667,1,3.133333333,6,16/04/24
11,56,10,0,353783484,0,referral,0.454545455,5,5.090909091,279,16/04/24
66,323,57,0,353783484,0,(none),0.409090909,27,4.893939394,1832,17/04/24
3,7,3,0,353783484,0,(not set),0,0,2.333333333,451,17/04/24
124,1420,106,0,353783484,0,cpc,0.717741935,89,11.4516129,12063,17/04/24
491,3242,438,0,353783484,0,organic,0.651731161,320,6.602851324,43740,17/04/24
16,53,16,0,353783484,0,paid,0.1875,3,3.3125,50,17/04/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,17/04/24
5,21,5,0,353783484,0,referral,0.4,2,4.2,63,17/04/24
68,420,59,0,353783484,0,(none),0.470588235,32,6.176470588,3608,18/04/24
2,5,2,0,353783484,0,(not set),0,0,2.5,31,18/04/24
97,804,79,0,353783484,0,cpc,0.680412371,66,8.288659794,10534,18/04/24
507,3124,449,0,353783484,0,organic,0.615384615,312,6.1617357,39353,18/04/24
14,42,14,0,353783484,0,paid,0.071428571,1,3,21,18/04/24
5,13,3,0,353783484,0,Pinpoint,0,0,2.6,0,18/04/24
10,81,9,0,353783484,0,referral,0.5,5,8.1,2352,18/04/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,18/04/24
58,250,47,0,353783484,0,(none),0.396551724,23,4.310344828,1366,19/04/24
114,1098,99,0,353783484,0,cpc,0.666666667,76,9.631578947,14476,19/04/24
485,2763,429,0,353783484,0,organic,0.66185567,321,5.696907216,34952,19/04/24
27,83,26,0,353783484,0,paid,0.074074074,2,3.074074074,30,19/04/24
9,38,7,0,353783484,0,referral,0.666666667,6,4.222222222,99,19/04/24
63,411,49,0,353783484,0,(none),0.396825397,25,6.523809524,3228,20/04/24
1,6,1,0,353783484,0,(not set),0,0,6,612,20/04/24
128,1266,120,0,353783484,0,cpc,0.7890625,101,9.890625,12668,20/04/24
485,2718,440,0,353783484,0,organic,0.618556701,300,5.604123711,29465,20/04/24
16,50,16,0,353783484,0,paid,0.0625,1,3.125,1,20/04/24
5,14,5,0,353783484,0,Pinpoint,0,0,2.8,0,20/04/24
4,42,3,0,353783484,0,referral,1,4,10.5,791,20/04/24
1,4,1,0,353783484,0,YouTubeVideo,1,1,4,1,20/04/24
35,268,33,0,353783484,0,(none),0.4,14,7.657142857,3760,21/04/24
1,5,1,0,353783484,0,(not set),0,0,5,96,21/04/24
122,1000,102,0,353783484,0,cpc,0.680327869,83,8.196721311,11857,21/04/24
465,2443,430,0,353783484,0,organic,0.597849462,278,5.253763441,27969,21/04/24
20,61,20,0,353783484,0,paid,0.1,2,3.05,575,21/04/24
3,8,2,0,353783484,0,Pinpoint,0.333333333,1,2.666666667,0,21/04/24
4,19,4,0,353783484,0,referral,1,4,4.75,95,21/04/24
62,377,51,0,353783484,0,(none),0.467741935,29,6.080645161,2054,22/04/24
1,45,1,0,353783484,0,(not set),0,0,45,2391,22/04/24
129,1093,109,0,353783484,0,cpc,0.674418605,87,8.472868217,9415,22/04/24
482,2784,431,0,353783484,0,organic,0.641078838,309,5.77593361,33562,22/04/24
16,53,16,0,353783484,0,paid,0.125,2,3.3125,82,22/04/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,22/04/24
8,58,8,0,353783484,0,referral,0.875,7,7.25,1558,22/04/24
1,3,1,0,353783484,0,Social,0,0,3,0,22/04/24
75,437,69,0,353783484,0,(none),0.426666667,32,5.826666667,3613,23/04/24
120,1064,100,0,353783484,0,cpc,0.641666667,77,8.866666667,9677,23/04/24
483,2541,438,0,353783484,0,organic,0.660455487,319,5.260869565,26944,23/04/24
18,56,18,0,353783484,0,paid,0.055555556,1,3.111111111,3,23/04/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,23/04/24
12,78,10,0,353783484,0,referral,0.833333333,10,6.5,1040,23/04/24
1,3,1,0,353783484,0,Social,0,0,3,0,23/04/24
53,385,49,0,353783484,0,(none),0.433962264,23,7.264150943,2969,24/04/24
1,1,1,0,353783484,0,(not set),0,0,1,144,24/04/24
132,1145,118,0,353783484,0,cpc,0.606060606,80,8.674242424,11481,24/04/24
413,2164,368,0,353783484,0,organic,0.634382567,262,5.239709443,27364,24/04/24
24,81,24,0,353783484,0,paid,0.083333333,2,3.375,166,24/04/24
14,42,14,0,353783484,0,Pinpoint,0.071428571,1,3,0,24/04/24
7,57,6,0,353783484,0,referral,0.714285714,5,8.142857143,497,24/04/24
61,438,56,0,353783484,0,(none),0.475409836,29,7.180327869,4385,25/04/24
1,5,1,0,353783484,0,(not set),0,0,5,23,25/04/24
114,893,100,0,353783484,0,cpc,0.736842105,84,7.833333333,6984,25/04/24
475,2458,433,0,353783484,0,organic,0.602105263,286,5.174736842,27557,25/04/24
24,71,24,0,353783484,0,paid,0.083333333,2,2.958333333,0,25/04/24
4,11,4,0,353783484,0,Pinpoint,0,0,2.75,0,25/04/24
9,50,7,0,353783484,0,referral,0.777777778,7,5.555555556,600,25/04/24
1,4,1,0,353783484,0,YouTubeVideo,1,1,4,0,25/04/24
51,289,46,0,353783484,0,(none),0.470588235,24,5.666666667,2244,26/04/24
2,44,2,0,353783484,0,(not set),0,0,22,520,26/04/24
125,1374,102,0,353783484,0,cpc,0.72,90,10.992,16825,26/04/24
418,2100,380,0,353783484,0,organic,0.674641148,282,5.023923445,26185,26/04/24
15,58,15,0,353783484,0,paid,0.266666667,4,3.866666667,75,26/04/24
4,11,4,0,353783484,0,Pinpoint,0,0,2.75,0,26/04/24
4,13,4,0,353783484,0,referral,0.25,1,3.25,4,26/04/24
64,394,57,0,353783484,0,(none),0.453125,29,6.15625,4357,27/04/24
3,3,3,0,353783484,0,(not set),0,0,1,34,27/04/24
131,1014,110,0,353783484,0,cpc,0.702290076,92,7.740458015,9958,27/04/24
459,2640,413,0,353783484,0,organic,0.660130719,303,5.751633987,33861,27/04/24
30,98,30,0,353783484,0,paid,0.133333333,4,3.266666667,747,27/04/24
4,12,4,0,353783484,0,Pinpoint,0,0,3,0,27/04/24
10,90,9,0,353783484,0,referral,0.6,6,9,707,27/04/24
63,284,60,0,353783484,0,(none),0.365079365,23,4.507936508,1938,28/04/24
108,1065,95,0,353783484,0,cpc,0.675925926,73,9.861111111,12687,28/04/24
470,2450,426,0,353783484,0,organic,0.629787234,296,5.212765957,30026,28/04/24
26,78,26,0,353783484,0,paid,0.076923077,2,3,7,28/04/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,28/04/24
10,59,9,0,353783484,0,referral,0.5,5,5.9,349,28/04/24
56,291,48,0,353783484,0,(none),0.428571429,24,5.196428571,1973,29/04/24
154,1336,131,0,353783484,0,cpc,0.681818182,105,8.675324675,15112,29/04/24
547,2706,490,0,353783484,0,organic,0.634369287,347,4.946983547,29257,29/04/24
19,57,18,0,353783484,0,paid,0.052631579,1,3,4,29/04/24
5,15,5,0,353783484,0,Pinpoint,0.2,1,3,0,29/04/24
16,149,14,0,353783484,0,referral,0.75,12,9.3125,1573,29/04/24
60,578,52,0,353783484,0,(none),0.516666667,31,9.633333333,5219,30/04/24
1,1,1,0,353783484,0,(not set),0,0,1,11,30/04/24
132,1020,112,0,353783484,0,cpc,0.689393939,91,7.727272727,8814,30/04/24
519,2857,461,0,353783484,0,organic,0.612716763,318,5.504816956,30311,30/04/24
28,85,28,0,353783484,0,paid,0.071428571,2,3.035714286,18,30/04/24
7,21,7,0,353783484,0,Pinpoint,0,0,3,0,30/04/24
10,41,8,0,353783484,0,referral,0.4,4,4.1,266,30/04/24
47,249,36,0,353783484,0,(none),0.382978723,18,5.29787234,1296,01/05/24
1,2,1,0,353783484,0,(not set),0,0,2,2,01/05/24
113,1023,93,0,353783484,0,cpc,0.707964602,80,9.053097345,10181,01/05/24
432,2116,390,0,353783484,0,organic,0.631944444,273,4.898148148,25268,01/05/24
22,75,20,0,353783484,0,paid,0.090909091,2,3.409090909,10,01/05/24
11,134,9,0,353783484,0,referral,0.727272727,8,12.18181818,1474,01/05/24
4,11,3,0,353783484,0,YouTubeVideo,0,0,2.75,0,01/05/24
40,236,36,0,353783484,0,(none),0.5,20,5.9,1923,02/05/24
109,798,98,0,353783484,0,cpc,0.724770642,79,7.321100917,6888,02/05/24
421,2085,366,0,353783484,0,organic,0.589073634,248,4.952494062,24443,02/05/24
26,77,24,0,353783484,0,paid,0.153846154,4,2.961538462,32,02/05/24
1,4,1,0,353783484,0,Pinpoint,1,1,4,22,02/05/24
16,168,10,0,353783484,0,referral,0.625,10,10.5,1024,02/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,02/05/24
58,464,47,0,353783484,0,(none),0.413793103,24,8,4874,03/05/24
117,879,97,0,353783484,0,cpc,0.666666667,78,7.512820513,8024,03/05/24
472,2497,420,0,353783484,0,organic,0.658898305,311,5.290254237,29271,03/05/24
23,70,23,0,353783484,0,paid,0.130434783,3,3.043478261,11,03/05/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,03/05/24
16,145,14,0,353783484,0,referral,0.625,10,9.0625,1361,03/05/24
38,228,36,0,353783484,0,(none),0.394736842,15,6,1565,04/05/24
1,1,1,0,353783484,0,(not set),0,0,1,0,04/05/24
79,678,69,0,353783484,0,cpc,0.746835443,59,8.582278481,6888,04/05/24
411,1998,374,0,353783484,0,organic,0.586374696,241,4.861313869,19497,04/05/24
20,60,20,0,353783484,0,paid,0.05,1,3,0,04/05/24
10,60,10,0,353783484,0,referral,0.5,5,6,285,04/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,04/05/24
58,384,50,0,353783484,0,(none),0.5,29,6.620689655,3693,05/05/24
1,3,1,0,353783484,0,(not set),0,0,3,112,05/05/24
114,1014,100,0,353783484,0,cpc,0.684210526,78,8.894736842,8850,05/05/24
419,2065,388,0,353783484,0,organic,0.644391408,270,4.928400955,25534,05/05/24
36,115,35,0,353783484,0,paid,0.083333333,3,3.194444444,1735,05/05/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,05/05/24
13,52,12,0,353783484,0,referral,0.692307692,9,4,749,05/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,05/05/24
55,426,49,0,353783484,0,(none),0.563636364,31,7.745454545,3652,06/05/24
3,4,3,0,353783484,0,(not set),0,0,1.333333333,122,06/05/24
119,1020,103,0,353783484,0,cpc,0.647058824,77,8.571428571,9913,06/05/24
463,2667,425,0,353783484,0,organic,0.585313175,271,5.760259179,23830,06/05/24
23,69,23,0,353783484,0,paid,0.086956522,2,3,1,06/05/24
3,9,3,0,353783484,0,Pinpoint,0,0,3,0,06/05/24
17,100,13,0,353783484,0,referral,0.764705882,13,5.882352941,701,06/05/24
51,307,43,0,353783484,0,(none),0.411764706,21,6.019607843,2366,07/05/24
125,1299,104,0,353783484,0,cpc,0.64,80,10.392,11719,07/05/24
494,2696,443,0,353783484,0,organic,0.617408907,305,5.457489879,29774,07/05/24
16,59,16,0,353783484,0,paid,0.1875,3,3.6875,1240,07/05/24
2,8,2,0,353783484,0,Pinpoint,0.5,1,4,0,07/05/24
24,95,20,0,353783484,0,referral,0.458333333,11,3.958333333,511,07/05/24
1,4,1,0,353783484,0,Social,1,1,4,0,07/05/24
1,7,1,0,353783484,0,YouTubeVideo,1,1,7,27,07/05/24
81,571,73,0,353783484,0,(none),0.432098765,35,7.049382716,5023,08/05/24
1,1,1,0,353783484,0,(not set),0,0,1,12,08/05/24
125,1049,104,0,353783484,0,cpc,0.68,85,8.392,9709,08/05/24
463,2455,414,0,353783484,0,organic,0.626349892,290,5.30237581,28718,08/05/24
14,45,14,0,353783484,0,paid,0.142857143,2,3.214285714,1,08/05/24
5,15,5,0,353783484,0,Pinpoint,0,0,3,0,08/05/24
25,127,25,0,353783484,0,referral,0.68,17,5.08,378,08/05/24
142,714,136,0,353783484,0,(none),0.295774648,42,5.028169014,4547,09/05/24
1,22,1,0,353783484,0,(not set),0,0,22,234,09/05/24
109,807,98,0,353783484,0,cpc,0.568807339,62,7.403669725,6927,09/05/24
442,2232,392,0,353783484,0,organic,0.63800905,282,5.049773756,25081,09/05/24
21,64,20,0,353783484,0,paid,0.047619048,1,3.047619048,0,09/05/24
3,9,3,0,353783484,0,Pinpoint,0,0,3,0,09/05/24
55,275,49,0,353783484,0,referral,0.545454545,30,5,1343,09/05/24
3,8,3,0,353783484,0,YouTubeVideo,0,0,2.666666667,0,09/05/24
127,599,123,0,353783484,0,(none),0.181102362,23,4.716535433,4218,10/05/24
1,1,1,0,353783484,0,(not set),0,0,1,1457,10/05/24
94,842,83,0,353783484,0,cpc,0.585106383,55,8.957446809,10338,10/05/24
380,1699,349,0,353783484,0,organic,0.623684211,237,4.471052632,18825,10/05/24
19,60,18,0,353783484,0,paid,0.052631579,1,3.157894737,2,10/05/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,10/05/24
39,149,38,0,353783484,0,referral,0.564102564,22,3.820512821,898,10/05/24
1,2,1,0,353783484,0,Social,0,0,2,0,10/05/24
149,619,144,0,353783484,0,(none),0.181208054,27,4.154362416,2696,11/05/24
110,922,98,0,353783484,0,cpc,0.690909091,76,8.381818182,8258,11/05/24
409,1935,371,0,353783484,0,organic,0.621026895,254,4.731051345,22764,11/05/24
22,72,21,0,353783484,0,paid,0.181818182,4,3.272727273,56,11/05/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,11/05/24
33,146,32,0,353783484,0,referral,0.515151515,17,4.424242424,785,11/05/24
136,491,131,0,353783484,0,(none),0.147058824,20,3.610294118,1515,12/05/24
1,11,1,0,353783484,0,(not set),0,0,11,489,12/05/24
104,1051,94,0,353783484,0,cpc,0.759615385,79,10.10576923,13856,12/05/24
373,1930,343,0,353783484,0,organic,0.651474531,243,5.174262735,24638,12/05/24
16,46,16,0,353783484,0,paid,0,0,2.875,0,12/05/24
28,112,28,0,353783484,0,referral,0.321428571,9,4,260,12/05/24
150,752,140,0,353783484,0,(none),0.273333333,41,5.013333333,4159,13/05/24
3,5,3,0,353783484,0,(not set),0,0,1.666666667,37,13/05/24
122,956,108,0,353783484,0,cpc,0.778688525,95,7.836065574,11120,13/05/24
511,2638,461,0,353783484,0,organic,0.649706458,332,5.162426614,27723,13/05/24
10,32,10,0,353783484,0,paid,0.2,2,3.2,1,13/05/24
34,137,33,0,353783484,0,referral,0.294117647,10,4.029411765,592,13/05/24
122,480,114,0,353783484,0,(none),0.245901639,30,3.93442623,2058,14/05/24
108,1066,92,0,353783484,0,cpc,0.731481481,79,9.87037037,11455,14/05/24
484,2747,443,0,353783484,0,organic,0.626033058,303,5.675619835,30658,14/05/24
20,83,20,0,353783484,0,paid,0.2,4,4.15,1198,14/05/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,14/05/24
21,151,21,0,353783484,0,referral,0.380952381,8,7.19047619,1688,14/05/24
172,773,161,0,353783484,0,(none),0.296511628,51,4.494186047,4209,15/05/24
4,9,4,0,353783484,0,(not set),0,0,2.25,61,15/05/24
104,815,86,0,353783484,0,cpc,0.625,65,7.836538462,12984,15/05/24
475,2697,424,0,353783484,0,organic,0.637894737,303,5.677894737,33131,15/05/24
15,48,15,0,353783484,0,paid,0.266666667,4,3.2,9,15/05/24
16,48,16,0,353783484,0,Pinpoint,0,0,3,0,15/05/24
34,165,30,0,353783484,0,referral,0.411764706,14,4.852941176,816,15/05/24
133,549,128,0,353783484,0,(none),0.22556391,30,4.127819549,2802,16/05/24
99,819,80,0,353783484,0,cpc,0.626262626,62,8.272727273,8178,16/05/24
439,2228,393,0,353783484,0,organic,0.646924829,284,5.075170843,23243,16/05/24
11,32,11,0,353783484,0,paid,0,0,2.909090909,0,16/05/24
7,21,7,0,353783484,0,Pinpoint,0,0,3,0,16/05/24
28,92,26,0,353783484,0,referral,0.321428571,9,3.285714286,426,16/05/24
110,514,107,0,353783484,0,(none),0.209090909,23,4.672727273,3783,17/05/24
106,894,93,0,353783484,0,cpc,0.726415094,77,8.433962264,8383,17/05/24
529,2454,480,0,353783484,0,organic,0.621928166,329,4.638941399,33155,17/05/24
18,51,18,0,353783484,0,paid,0,0,2.833333333,0,17/05/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,17/05/24
34,141,32,0,353783484,0,referral,0.470588235,16,4.147058824,321,17/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,17/05/24
116,517,112,0,353783484,0,(none),0.206896552,24,4.456896552,4015,18/05/24
84,837,73,0,353783484,0,cpc,0.630952381,53,9.964285714,10293,18/05/24
463,2290,424,0,353783484,0,organic,0.593952484,275,4.94600432,25329,18/05/24
16,59,16,0,353783484,0,paid,0.0625,1,3.6875,1250,18/05/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,18/05/24
23,83,23,0,353783484,0,referral,0.260869565,6,3.608695652,101,18/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,18/05/24
120,432,114,0,353783484,0,(none),0.216666667,26,3.6,2008,19/05/24
100,904,89,0,353783484,0,cpc,0.77,77,9.04,11381,19/05/24
418,1917,395,0,353783484,0,organic,0.645933014,270,4.586124402,22791,19/05/24
15,48,15,0,353783484,0,paid,0.133333333,2,3.2,6,19/05/24
22,85,21,0,353783484,0,referral,0.181818182,4,3.863636364,433,19/05/24
134,509,130,0,353783484,0,(none),0.186567164,25,3.798507463,1793,20/05/24
84,977,76,0,353783484,0,cpc,0.702380952,59,11.63095238,11533,20/05/24
440,2104,410,0,353783484,0,organic,0.609090909,268,4.781818182,25114,20/05/24
15,49,15,0,353783484,0,paid,0.066666667,1,3.266666667,40,20/05/24
20,67,20,0,353783484,0,referral,0.4,8,3.35,94,20/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,20/05/24
125,597,111,0,353783484,0,(none),0.336,42,4.776,6330,21/05/24
3,4,3,0,353783484,0,(not set),0,0,1.333333333,345,21/05/24
129,934,113,0,353783484,0,cpc,0.658914729,85,7.240310078,8060,21/05/24
470,2548,423,0,353783484,0,organic,0.621276596,292,5.421276596,29100,21/05/24
9,27,9,0,353783484,0,paid,0,0,3,0,21/05/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,21/05/24
23,136,22,0,353783484,0,referral,0.260869565,6,5.913043478,847,21/05/24
62,291,57,0,353783484,0,(none),0.35483871,22,4.693548387,2398,22/05/24
2,3,2,0,353783484,0,(not set),0,0,1.5,63,22/05/24
106,878,91,0,353783484,0,cpc,0.698113208,74,8.283018868,7231,22/05/24
466,2368,424,0,353783484,0,organic,0.628755365,293,5.081545064,24914,22/05/24
10,33,10,0,353783484,0,paid,0.1,1,3.3,7,22/05/24
3,9,3,0,353783484,0,Pinpoint,0,0,3,0,22/05/24
5,35,5,0,353783484,0,referral,0.8,4,7,657,22/05/24
1,2,1,0,353783484,0,Social,0,0,2,0,22/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,22/05/24
104,502,88,0,353783484,0,(none),0.432692308,45,4.826923077,4695,23/05/24
104,958,92,0,353783484,0,cpc,0.730769231,76,9.211538462,9946,23/05/24
495,2408,455,0,353783484,0,organic,0.62020202,307,4.864646465,30022,23/05/24
10,31,10,0,353783484,0,paid,0.1,1,3.1,29,23/05/24
8,24,8,0,353783484,0,Pinpoint,0,0,3,0,23/05/24
11,52,10,0,353783484,0,referral,0.272727273,3,4.727272727,508,23/05/24
56,342,51,0,353783484,0,(none),0.357142857,20,6.107142857,3659,24/05/24
98,873,86,0,353783484,0,cpc,0.693877551,68,8.908163265,6820,24/05/24
444,2385,394,0,353783484,0,organic,0.578828829,257,5.371621622,23995,24/05/24
13,38,13,0,353783484,0,paid,0.153846154,2,2.923076923,28,24/05/24
5,15,5,0,353783484,0,Pinpoint,0,0,3,0,24/05/24
22,133,19,0,353783484,0,referral,0.590909091,13,6.045454545,2176,24/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,24/05/24
82,683,69,0,353783484,0,(none),0.5,41,8.329268293,7804,25/05/24
1,1,1,0,353783484,0,(not set),0,0,1,0,25/05/24
97,698,88,0,353783484,0,cpc,0.690721649,67,7.195876289,6253,25/05/24
474,2348,438,0,353783484,0,organic,0.658227848,312,4.953586498,25781,25/05/24
15,48,15,0,353783484,0,paid,0.2,3,3.2,99,25/05/24
4,19,4,0,353783484,0,referral,0.5,2,4.75,158,25/05/24
52,212,47,0,353783484,0,(none),0.346153846,18,4.076923077,984,26/05/24
1,1,1,0,353783484,0,(not set),0,0,1,257,26/05/24
77,732,67,0,353783484,0,cpc,0.675324675,52,9.506493506,7111,26/05/24
456,2530,428,0,353783484,0,organic,0.635964912,290,5.548245614,34104,26/05/24
24,72,24,0,353783484,0,paid,0.041666667,1,3,14,26/05/24
2,9,2,0,353783484,0,referral,0.5,1,4.5,26,26/05/24
2,7,2,0,353783484,0,YouTubeVideo,0,0,3.5,1,26/05/24
65,304,55,0,353783484,0,(none),0.323076923,21,4.676923077,1565,27/05/24
3,11,3,0,353783484,0,(not set),0,0,3.666666667,111,27/05/24
133,1441,116,0,353783484,0,cpc,0.766917293,102,10.83458647,15861,27/05/24
565,2932,525,0,353783484,0,organic,0.663716814,375,5.189380531,34286,27/05/24
26,78,26,0,353783484,0,paid,0.038461538,1,3,1,27/05/24
3,9,3,0,353783484,0,Pinpoint,0,0,3,0,27/05/24
10,60,7,0,353783484,0,referral,0.6,6,6,723,27/05/24
60,337,59,0,353783484,0,(none),0.516666667,31,5.616666667,1639,28/05/24
128,1242,101,0,353783484,0,cpc,0.6484375,83,9.703125,15459,28/05/24
595,3207,556,0,353783484,0,organic,0.672268908,400,5.389915966,37860,28/05/24
20,64,20,0,353783484,0,paid,0.1,2,3.2,93,28/05/24
2,8,2,0,353783484,0,Pinpoint,0.5,1,4,0,28/05/24
9,77,8,0,353783484,0,referral,0.666666667,6,8.555555556,506,28/05/24
74,429,65,0,353783484,0,(none),0.405405405,30,5.797297297,2995,29/05/24
5,12,5,0,353783484,0,(not set),0,0,2.4,304,29/05/24
117,913,100,0,353783484,0,cpc,0.666666667,78,7.803418803,8115,29/05/24
555,2698,512,0,353783484,0,organic,0.641441441,356,4.861261261,30686,29/05/24
21,63,21,0,353783484,0,paid,0.047619048,1,3,0,29/05/24
20,60,20,0,353783484,0,Pinpoint,0,0,3,0,29/05/24
10,122,9,0,353783484,0,referral,0.8,8,12.2,764,29/05/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,29/05/24
59,298,54,0,353783484,0,(none),0.355932203,21,5.050847458,2001,30/05/24
3,41,3,0,353783484,0,(not set),0,0,13.66666667,392,30/05/24
107,829,92,0,353783484,0,cpc,0.579439252,62,7.747663551,7630,30/05/24
528,2606,483,0,353783484,0,organic,0.636363636,336,4.935606061,29919,30/05/24
17,50,17,0,353783484,0,paid,0,0,2.941176471,1,30/05/24
31,93,31,0,353783484,0,Pinpoint,0,0,3,0,30/05/24
10,74,8,0,353783484,0,referral,0.7,7,7.4,1089,30/05/24
78,451,70,0,353783484,0,(none),0.397435897,31,5.782051282,2527,31/05/24
0,3520,109,0,353783484,0,(not set),0,0,0,58178,31/05/24
82,636,71,0,353783484,0,cpc,0.646341463,53,7.756097561,7037,31/05/24
472,2338,445,0,353783484,0,organic,0.63559322,300,4.953389831,28888,31/05/24
21,63,21,0,353783484,0,paid,0.047619048,1,3,7,31/05/24
10,30,10,0,353783484,0,Pinpoint,0,0,3,0,31/05/24
8,29,6,0,353783484,0,referral,0.5,4,3.625,112,31/05/24
40,318,38,0,353783484,0,(none),0.55,22,7.95,2681,01/06/24
1,1,1,0,353783484,0,(not set),0,0,1,69,01/06/24
93,648,85,0,353783484,0,cpc,0.623655914,58,6.967741935,5871,01/06/24
428,2168,395,0,353783484,0,organic,0.647196262,277,5.065420561,26867,01/06/24
16,49,16,0,353783484,0,paid,0.0625,1,3.0625,0,01/06/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,01/06/24
7,40,7,0,353783484,0,referral,0.714285714,5,5.714285714,380,01/06/24
2,6,2,0,353783484,0,YouTubeVideo,0,0,3,0,01/06/24
53,314,46,0,353783484,0,(none),0.471698113,25,5.924528302,2933,02/06/24
1,1,1,0,353783484,0,(not set),0,0,1,57,02/06/24
89,646,85,0,353783484,0,cpc,0.719101124,64,7.258426966,6945,02/06/24
472,2163,436,0,353783484,0,organic,0.610169492,288,4.582627119,24635,02/06/24
22,79,21,0,353783484,0,paid,0.090909091,2,3.590909091,204,02/06/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,02/06/24
7,49,6,0,353783484,0,referral,0.571428571,4,7,426,02/06/24
70,323,64,0,353783484,0,(none),0.471428571,33,4.614285714,2219,03/06/24
1,3,1,0,353783484,0,(not set),0,0,3,10,03/06/24
124,1248,112,0,353783484,0,cpc,0.741935484,92,10.06451613,14132,03/06/24
568,2798,528,0,353783484,0,organic,0.625,355,4.926056338,30969,03/06/24
22,66,22,0,353783484,0,paid,0,0,3,0,03/06/24
4,12,4,0,353783484,0,Pinpoint,0,0,3,0,03/06/24
8,53,6,0,353783484,0,referral,0.875,7,6.625,612,03/06/24
69,564,61,0,353783484,0,(none),0.52173913,36,8.173913043,4955,04/06/24
7,7,7,0,353783484,0,(not set),0,0,1,437,04/06/24
134,1058,119,0,353783484,0,cpc,0.679104478,91,7.895522388,12494,04/06/24
520,2643,482,0,353783484,0,organic,0.671153846,349,5.082692308,36747,04/06/24
23,68,23,0,353783484,0,paid,0,0,2.956521739,0,04/06/24
68,233,67,0,353783484,0,referral,0.102941176,7,3.426470588,487,04/06/24
62,478,56,0,353783484,0,(none),0.548387097,34,7.709677419,3580,05/06/24
2,2,2,0,353783484,0,(not set),0,0,1,86,05/06/24
92,857,82,0,353783484,0,cpc,0.695652174,64,9.315217391,12930,05/06/24
486,2275,452,0,353783484,0,organic,0.650205761,316,4.681069959,25768,05/06/24
20,60,20,0,353783484,0,paid,0.05,1,3,0,05/06/24
4,12,4,0,353783484,0,Pinpoint,0,0,3,0,05/06/24
51,247,48,0,353783484,0,referral,0.31372549,16,4.843137255,1831,05/06/24
80,438,62,0,353783484,0,(none),0.4625,37,5.475,3136,06/06/24
2,13,2,0,353783484,0,(not set),0,0,6.5,166,06/06/24
123,1006,108,0,353783484,0,cpc,0.658536585,81,8.178861789,9145,06/06/24
483,2841,454,0,353783484,0,organic,0.670807453,324,5.881987578,32400,06/06/24
25,75,25,0,353783484,0,paid,0.08,2,3,1,06/06/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,06/06/24
27,212,27,0,353783484,0,referral,0.703703704,19,7.851851852,3190,06/06/24
74,525,63,0,353783484,0,(none),0.459459459,34,7.094594595,3197,07/06/24
3,29,3,0,353783484,0,(not set),0,0,9.666666667,430,07/06/24
116,816,101,0,353783484,0,cpc,0.629310345,73,7.034482759,6756,07/06/24
