sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,sessioncampaignname,userengagementduration,date
62,605,56,0,353783484,0,0.774193548,48,9.758064516,GTA Search,5953,19/10/23
4,21,3,0,353783484,0,0.75,3,5.25,Laminate Flooring - GTA,479,19/10/23
1,8,1,0,353783484,0,1,1,8,Remarketing | Sep 2023,67,19/10/23
95,482,88,0,353783484,0,0.515789474,49,5.073684211,(direct),4373,20/10/23
3,9,3,0,353783484,0,0,0,3,(not set),7,20/10/23
503,2503,465,0,353783484,0,0.68389662,344,4.976143141,(organic),29710,20/10/23
14,84,11,0,353783484,0,0.5,7,6,(referral),358,20/10/23
15,248,13,0,353783484,0,0.933333333,14,16.53333333,DSA_Search,3478,20/10/23
3,9,3,0,353783484,0,0,0,3,FBAd,0,20/10/23
24,378,23,0,353783484,0,0.75,18,15.75,Geo Fencing | June 2023,6672,20/10/23
68,594,60,0,353783484,0,0.705882353,48,8.735294118,GTA Search,6482,20/10/23
5,33,5,0,353783484,0,1,5,6.6,Laminate Flooring - GTA,520,20/10/23
2,31,2,0,353783484,0,1,2,15.5,Remarketing | Sep 2023,133,20/10/23
36,248,33,0,353783484,0,0.472222222,17,6.888888889,(direct),1715,21/10/23
2,7,2,0,353783484,0,0.5,1,3.5,(not set),0,21/10/23
467,2257,439,0,353783484,0,0.65738758,307,4.832976445,(organic),30421,21/10/23
41,225,39,0,353783484,0,0.292682927,12,5.487804878,(referral),2366,21/10/23
1,8,1,0,353783484,0,1,1,8,2122,277,21/10/23
4,24,4,0,353783484,0,0.25,1,6,DSA_Laminate Flooring,215,21/10/23
11,89,8,0,353783484,0,0.727272727,8,8.090909091,DSA_Search,972,21/10/23
2,6,2,0,353783484,0,0,0,3,FBAd,0,21/10/23
5,83,5,0,353783484,0,0.8,4,16.6,Geo Fencing | June 2023,804,21/10/23
69,538,63,0,353783484,0,0.739130435,51,7.797101449,GTA Search,5895,21/10/23
3,45,3,0,353783484,0,1,3,15,Laminate Flooring - GTA,848,21/10/23
8,64,8,0,353783484,0,0.75,6,8,Remarketing | Sep 2023,511,21/10/23
75,498,72,0,353783484,0,0.586666667,44,6.64,(direct),4333,22/10/23
4,33,4,0,353783484,0,0.5,2,8.25,(not set),249,22/10/23
429,2140,413,0,353783484,0,0.668997669,287,4.988344988,(organic),28282,22/10/23
48,197,48,0,353783484,0,0.270833333,13,4.104166667,(referral),1152,22/10/23
1,3,1,0,353783484,0,0,0,3,2122,0,22/10/23
2,13,2,0,353783484,0,0.5,1,6.5,DSA_Laminate Flooring,291,22/10/23
7,64,7,0,353783484,0,0.857142857,6,9.142857143,DSA_Search,439,22/10/23
2,6,2,0,353783484,0,0,0,3,FBAd,0,22/10/23
4,64,4,0,353783484,0,1,4,16,Geo Fencing | June 2023,858,22/10/23
52,581,44,0,353783484,0,0.615384615,32,11.17307692,GTA Search,5081,22/10/23
3,23,3,0,353783484,0,1,3,7.666666667,Laminate Flooring - GTA,239,22/10/23
12,297,11,0,353783484,0,0.833333333,10,24.75,Remarketing | Sep 2023,2299,22/10/23
69,654,61,0,353783484,0,0.52173913,36,9.47826087,(direct),6770,23/10/23
1,19,1,0,353783484,0,0,0,19,(not set),521,23/10/23
583,3039,552,0,353783484,0,0.682675815,398,5.212692967,(organic),36427,23/10/23
23,115,20,0,353783484,0,0.52173913,12,5,(referral),1623,23/10/23
4,82,3,0,353783484,0,1,4,20.5,DSA_Laminate Flooring,1318,23/10/23
18,96,15,0,353783484,0,0.555555556,10,5.333333333,DSA_Search,407,23/10/23
4,12,4,0,353783484,0,0,0,3,FBAd,0,23/10/23
12,201,11,0,353783484,0,0.666666667,8,16.75,Geo Fencing | June 2023,2177,23/10/23
66,662,57,0,353783484,0,0.803030303,53,10.03030303,GTA Search,8095,23/10/23
16,128,13,0,353783484,0,0.75,12,8,Laminate Flooring - GTA,2596,23/10/23
8,143,7,0,353783484,0,0.875,7,17.875,Remarketing | Sep 2023,549,23/10/23
72,425,62,0,353783484,0,0.527777778,38,5.902777778,(direct),3625,24/10/23
2,41,2,0,353783484,0,0.5,1,20.5,(not set),422,24/10/23
563,3010,523,0,353783484,0,0.639431616,360,5.346358792,(organic),35670,24/10/23
20,76,20,0,353783484,0,0.25,5,3.8,(referral),293,24/10/23
1,24,1,0,353783484,0,1,1,24,20323450967+1680747398161015409,96,24/10/23
1,3,1,0,353783484,0,0,0,3,2122,0,24/10/23
6,60,6,0,353783484,0,0.666666667,4,10,DSA_Laminate Flooring,367,24/10/23
17,134,15,0,353783484,0,0.588235294,10,7.882352941,DSA_Search,841,24/10/23
3,12,3,0,353783484,0,0.666666667,2,4,FBAd,202,24/10/23
17,209,15,0,353783484,0,0.764705882,13,12.29411765,Geo Fencing | June 2023,1387,24/10/23
49,397,46,0,353783484,0,0.693877551,34,8.102040816,GTA Search,3350,24/10/23
7,114,7,0,353783484,0,0.714285714,5,16.28571429,Laminate Flooring - GTA,1517,24/10/23
7,46,7,0,353783484,0,0.714285714,5,6.571428571,Remarketing | Sep 2023,240,24/10/23
61,313,56,0,353783484,0,0.524590164,32,5.131147541,(direct),2185,25/10/23
2,4,2,0,353783484,0,0,0,2,(not set),10,25/10/23
548,3038,502,0,353783484,0,0.651459854,357,5.54379562,(organic),33247,25/10/23
31,183,30,0,353783484,0,0.516129032,16,5.903225806,(referral),1245,25/10/23
2,7,2,0,353783484,0,0,0,3.5,2122,5,25/10/23
3,14,3,0,353783484,0,1,3,4.666666667,DSA_Laminate Flooring,117,25/10/23
10,123,10,0,353783484,0,0.8,8,12.3,DSA_Search,1078,25/10/23
7,21,7,0,353783484,0,0,0,3,FBAd,0,25/10/23
16,216,15,0,353783484,0,0.875,14,13.5,Geo Fencing | June 2023,1841,25/10/23
49,487,44,0,353783484,0,0.693877551,34,9.93877551,GTA Search,5070,25/10/23
5,39,5,0,353783484,0,1,5,7.8,Laminate Flooring - GTA,658,25/10/23
22,203,19,0,353783484,0,0.681818182,15,9.227272727,Remarketing | Sep 2023,1566,25/10/23
55,384,50,0,353783484,0,0.4,22,6.981818182,(direct),3076,26/10/23
3,18,3,0,353783484,0,0.333333333,1,6,(not set),202,26/10/23
524,2875,484,0,353783484,0,0.633587786,332,5.486641221,(organic),33488,26/10/23
26,136,24,0,353783484,0,0.653846154,17,5.230769231,(referral),1080,26/10/23
5,74,4,0,353783484,0,0.8,4,14.8,DSA_Laminate Flooring,540,26/10/23
3,10,3,0,353783484,0,0.333333333,1,3.333333333,DSA_Search,22,26/10/23
7,21,7,0,353783484,0,0,0,3,FBAd,0,26/10/23
10,78,10,0,353783484,0,0.8,8,7.8,Geo Fencing | June 2023,403,26/10/23
55,549,53,0,353783484,0,0.836363636,46,9.981818182,GTA Search,3407,26/10/23
6,27,5,0,353783484,0,0.666666667,4,4.5,Laminate Flooring - GTA,175,26/10/23
13,67,11,0,353783484,0,0.384615385,5,5.153846154,Remarketing | Sep 2023,332,26/10/23
68,349,60,0,353783484,0,0.558823529,38,5.132352941,(direct),4342,27/10/23
2,2,2,0,353783484,0,0,0,1,(not set),59,27/10/23
494,2690,455,0,353783484,0,0.66194332,327,5.44534413,(organic),37199,27/10/23
22,160,22,0,353783484,0,0.363636364,8,7.272727273,(referral),985,27/10/23
1,4,1,0,353783484,0,0,0,4,2122,1,27/10/23
3,30,2,0,353783484,0,0.666666667,2,10,DSA_Laminate Flooring,293,27/10/23
15,76,12,0,353783484,0,0.466666667,7,5.066666667,DSA_Search,191,27/10/23
10,30,10,0,353783484,0,0,0,3,FBAd,0,27/10/23
9,70,8,0,353783484,0,0.666666667,6,7.777777778,Geo Fencing | June 2023,626,27/10/23
74,595,68,0,353783484,0,0.72972973,54,8.040540541,GTA Search,6558,27/10/23
10,85,8,0,353783484,0,0.8,8,8.5,Laminate Flooring - GTA,996,27/10/23
24,247,19,0,353783484,0,0.625,15,10.29166667,Remarketing | Sep 2023,3481,27/10/23
52,331,48,0,353783484,0,0.557692308,29,6.365384615,(direct),2121,28/10/23
1,1,1,0,353783484,0,0,0,1,(not set),396,28/10/23
499,2707,453,0,353783484,0,0.655310621,327,5.424849699,(organic),36220,28/10/23
20,157,20,0,353783484,0,0.55,11,7.85,(referral),1582,28/10/23
1,4,1,0,353783484,0,1,1,4,2122,51,28/10/23
1,5,1,0,353783484,0,1,1,5,DSA_Laminate Flooring,58,28/10/23
11,65,9,0,353783484,0,0.636363636,7,5.909090909,DSA_Search,590,28/10/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,28/10/23
1,8,1,0,353783484,0,1,1,8,Geo Fencing | June 2023,16,28/10/23
37,356,35,0,353783484,0,0.783783784,29,9.621621622,GTA Search,3468,28/10/23
8,97,8,0,353783484,0,1,8,12.125,Laminate Flooring - GTA,808,28/10/23
20,197,19,0,353783484,0,0.7,14,9.85,Remarketing | Sep 2023,1237,28/10/23
51,284,48,0,353783484,0,0.470588235,24,5.568627451,(direct),2321,29/10/23
2,2,2,0,353783484,0,0,0,1,(not set),261,29/10/23
526,2897,490,0,353783484,0,0.674904943,355,5.507604563,(organic),40764,29/10/23
24,124,23,0,353783484,0,0.5,12,5.166666667,(referral),523,29/10/23
1,39,1,0,353783484,0,1,1,39,DSA_Search,127,29/10/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,29/10/23
1,17,1,0,353783484,0,1,1,17,Geo Fencing | June 2023,89,29/10/23
30,460,28,0,353783484,0,0.933333333,28,15.33333333,GTA Search,5157,29/10/23
8,76,8,0,353783484,0,1,8,9.5,Laminate Flooring - GTA,827,29/10/23
16,183,16,0,353783484,0,0.75,12,11.4375,Remarketing | Sep 2023,913,29/10/23
64,611,59,0,353783484,0,0.484375,31,9.546875,(direct),4199,30/10/23
2,56,2,0,353783484,0,0,0,28,(not set),279,30/10/23
554,3411,522,0,353783484,0,0.687725632,381,6.157039711,(organic),39271,30/10/23
25,149,25,0,353783484,0,0.52,13,5.96,(referral),1323,30/10/23
4,31,3,0,353783484,0,0.25,1,7.75,DSA_Laminate Flooring,389,30/10/23
13,204,13,0,353783484,0,0.769230769,10,15.69230769,DSA_Search,1988,30/10/23
4,12,4,0,353783484,0,0,0,3,FBAd,0,30/10/23
9,91,9,0,353783484,0,0.777777778,7,10.11111111,Geo Fencing | June 2023,794,30/10/23
141,1202,131,0,353783484,0,0.70212766,99,8.524822695,GTA Search,10723,30/10/23
9,86,9,0,353783484,0,0.888888889,8,9.555555556,Laminate Flooring - GTA,718,30/10/23
43,537,30,0,353783484,0,0.534883721,23,12.48837209,Remarketing | Sep 2023,6432,30/10/23
77,527,72,0,353783484,0,0.506493506,39,6.844155844,(direct),3359,31/10/23
1,52,1,0,353783484,0,0,0,52,(not set),436,31/10/23
504,2686,467,0,353783484,0,0.676587302,341,5.329365079,(organic),31756,31/10/23
38,251,36,0,353783484,0,0.5,19,6.605263158,(referral),3184,31/10/23
5,48,4,0,353783484,0,0.6,3,9.6,DSA_Laminate Flooring,412,31/10/23
9,44,8,0,353783484,0,0.444444444,4,4.888888889,DSA_Search,166,31/10/23
4,12,4,0,353783484,0,0,0,3,FBAd,0,31/10/23
17,181,12,0,353783484,0,0.411764706,7,10.64705882,Geo Fencing | June 2023,1600,31/10/23
89,734,85,0,353783484,0,0.764044944,68,8.247191011,GTA Search,7930,31/10/23
12,90,11,0,353783484,0,0.75,9,7.5,Laminate Flooring - GTA,1082,31/10/23
16,125,12,0,353783484,0,0.5,8,7.8125,Remarketing | Sep 2023,1902,31/10/23
79,464,72,0,353783484,0,0.569620253,45,5.873417722,(direct),3123,01/11/23
515,2786,475,0,353783484,0,0.623300971,321,5.409708738,(organic),30146,01/11/23
33,227,30,0,353783484,0,0.484848485,16,6.878787879,(referral),1881,01/11/23
1,3,1,0,353783484,0,0,0,3,2122,0,01/11/23
1,3,1,0,353783484,0,1,1,3,DSA_Laminate Flooring,0,01/11/23
13,126,10,0,353783484,0,0.769230769,10,9.692307692,DSA_Search,1530,01/11/23
8,24,8,0,353783484,0,0,0,3,FBAd,0,01/11/23
3,15,3,0,353783484,0,0.333333333,1,5,Geo Fencing | June 2023,79,01/11/23
94,775,86,0,353783484,0,0.691489362,65,8.244680851,GTA Search,7636,01/11/23
15,242,15,0,353783484,0,0.733333333,11,16.13333333,Laminate Flooring - GTA,2123,01/11/23
38,447,33,0,353783484,0,0.710526316,27,11.7631579,Remarketing | Sep 2023,4450,01/11/23
74,435,63,0,353783484,0,0.445945946,33,5.878378378,(direct),4420,02/11/23
6,18,5,0,353783484,0,0,0,3,(not set),148,02/11/23
477,2456,443,0,353783484,0,0.65408805,312,5.14884696,(organic),32050,02/11/23
28,140,27,0,353783484,0,0.607142857,17,5,(referral),1963,02/11/23
2,6,2,0,353783484,0,0,0,3,2122,0,02/11/23
3,29,2,0,353783484,0,1,3,9.666666667,DSA_Laminate Flooring,232,02/11/23
11,96,9,0,353783484,0,0.636363636,7,8.727272727,DSA_Search,1351,02/11/23
3,9,3,0,353783484,0,0,0,3,FBAd,0,02/11/23
6,141,6,0,353783484,0,0.833333333,5,23.5,Geo Fencing | June 2023,879,02/11/23
94,981,85,0,353783484,0,0.765957447,72,10.43617021,GTA Search,10082,02/11/23
13,99,11,0,353783484,0,0.538461538,7,7.615384615,Laminate Flooring - GTA,578,02/11/23
28,232,25,0,353783484,0,0.464285714,13,8.285714286,Remarketing | Sep 2023,2780,02/11/23
86,530,75,0,353783484,0,0.488372093,42,6.162790698,(direct),3673,03/11/23
2,5,2,0,353783484,0,0,0,2.5,(not set),78,03/11/23
554,2885,510,0,353783484,0,0.694945848,385,5.207581227,(organic),34169,03/11/23
31,182,30,0,353783484,0,0.387096774,12,5.870967742,(referral),2231,03/11/23
1,10,1,0,353783484,0,1,1,10,DSA_Laminate Flooring,16,03/11/23
12,178,12,0,353783484,0,0.583333333,7,14.83333333,DSA_Search,2112,03/11/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,03/11/23
11,79,6,0,353783484,0,0.545454545,6,7.181818182,Geo Fencing | June 2023,1524,03/11/23
106,978,97,0,353783484,0,0.688679245,73,9.226415094,GTA Search,7887,03/11/23
10,52,9,0,353783484,0,0.9,9,5.2,Laminate Flooring - GTA,735,03/11/23
15,181,12,0,353783484,0,0.666666667,10,12.06666667,Remarketing | Sep 2023,982,03/11/23
84,578,78,0,353783484,0,0.535714286,45,6.880952381,(direct),5477,04/11/23
4,10,4,0,353783484,0,0,0,2.5,(not set),107,04/11/23
525,2835,494,0,353783484,0,0.672380952,353,5.4,(organic),36543,04/11/23
36,246,36,0,353783484,0,0.361111111,13,6.833333333,(referral),2587,04/11/23
1,5,1,0,353783484,0,1,1,5,DSA_Laminate Flooring,16,04/11/23
6,67,6,0,353783484,0,0.5,3,11.16666667,DSA_Search,482,04/11/23
3,9,3,0,353783484,0,0,0,3,FBAd,0,04/11/23
3,34,3,0,353783484,0,0.666666667,2,11.33333333,Geo Fencing | June 2023,217,04/11/23
78,615,70,0,353783484,0,0.666666667,52,7.884615385,GTA Search,5332,04/11/23
11,115,10,0,353783484,0,0.818181818,9,10.45454546,Laminate Flooring - GTA,2160,04/11/23
29,262,27,0,353783484,0,0.620689655,18,9.034482759,Remarketing | Sep 2023,1972,04/11/23
66,361,64,0,353783484,0,0.439393939,29,5.46969697,(direct),2794,05/11/23
3,6,3,0,353783484,0,0,0,2,(not set),265,05/11/23
511,2717,483,0,353783484,0,0.686888454,351,5.31702544,(organic),36086,05/11/23
16,166,16,0,353783484,0,0.625,10,10.375,(referral),2224,05/11/23
4,24,3,0,353783484,0,0.75,3,6,DSA_Laminate Flooring,251,05/11/23
9,73,9,0,353783484,0,0.888888889,8,8.111111111,DSA_Search,739,05/11/23
7,21,7,0,353783484,0,0,0,3,FBAd,0,05/11/23
2,12,2,0,353783484,0,1,2,6,Geo Fencing | June 2023,61,05/11/23
57,600,52,0,353783484,0,0.631578947,36,10.52631579,GTA Search,4831,05/11/23
4,191,4,0,353783484,0,1,4,47.75,Laminate Flooring - GTA,2300,05/11/23
16,141,13,0,353783484,0,0.5625,9,8.8125,Remarketing | Sep 2023,1587,05/11/23
85,431,74,0,353783484,0,0.411764706,35,5.070588235,(direct),2738,06/11/23
2,39,2,0,353783484,0,0,0,19.5,(not set),439,06/11/23
600,3386,556,0,353783484,0,0.691666667,415,5.643333333,(organic),38996,06/11/23
28,156,28,0,353783484,0,0.392857143,11,5.571428571,(referral),1082,06/11/23
5,51,4,0,353783484,0,0.6,3,10.2,DSA_Laminate Flooring,320,06/11/23
14,76,13,0,353783484,0,0.785714286,11,5.428571429,DSA_Search,315,06/11/23
3,9,3,0,353783484,0,0,0,3,FBAd,0,06/11/23
34,449,26,0,353783484,0,0.705882353,24,13.20588235,Geo Fencing | June 2023,4644,06/11/23
56,357,51,0,353783484,0,0.678571429,38,6.375,GTA Search,2262,06/11/23
5,48,5,0,353783484,0,0.8,4,9.6,Laminate Flooring - GTA,400,06/11/23
7,29,7,0,353783484,0,0.428571429,3,4.142857143,Remarketing | Sep 2023,40,06/11/23
54,329,52,0,353783484,0,0.37037037,20,6.092592593,(direct),2616,07/11/23
1,1,1,0,353783484,0,0,0,1,(not set),131,07/11/23
559,2922,517,0,353783484,0,0.629695886,352,5.227191413,(organic),34591,07/11/23
31,146,30,0,353783484,0,0.387096774,12,4.709677419,(referral),1196,07/11/23
5,15,3,0,353783484,0,0.8,4,3,DSA_Laminate Flooring,88,07/11/23
12,73,12,0,353783484,0,0.416666667,5,6.083333333,DSA_Search,295,07/11/23
1,3,1,0,353783484,0,0,0,3,FBAd,0,07/11/23
31,458,23,0,353783484,0,0.709677419,22,14.77419355,Geo Fencing | June 2023,4933,07/11/23
70,659,64,0,353783484,0,0.671428571,47,9.414285714,GTA Search,7535,07/11/23
7,69,7,0,353783484,0,0.857142857,6,9.857142857,Laminate Flooring - GTA,648,07/11/23
7,96,7,0,353783484,0,0.714285714,5,13.71428571,Remarketing | Sep 2023,665,07/11/23
90,451,87,0,353783484,0,0.422222222,38,5.011111111,(direct),3535,08/11/23
2,2,2,0,353783484,0,0,0,1,(not set),714,08/11/23
531,2920,493,0,353783484,0,0.666666667,354,5.49905838,(organic),38896,08/11/23
27,109,27,0,353783484,0,0.259259259,7,4.037037037,(referral),625,08/11/23
1,4,1,0,353783484,0,0,0,4,2122,2,08/11/23
3,22,3,0,353783484,0,1,3,7.333333333,DSA_Laminate Flooring,407,08/11/23
14,162,12,0,353783484,0,0.714285714,10,11.57142857,DSA_Search,1028,08/11/23
5,15,5,0,353783484,0,0,0,3,FBAd,0,08/11/23
17,294,16,0,353783484,0,0.882352941,15,17.29411765,Geo Fencing | June 2023,2574,08/11/23
69,564,63,0,353783484,0,0.724637681,50,8.173913043,GTA Search,4594,08/11/23
10,96,10,0,353783484,0,0.7,7,9.6,Laminate Flooring - GTA,913,08/11/23
12,119,7,0,353783484,0,0.583333333,7,9.916666667,Remarketing | Sep 2023,877,08/11/23
77,393,69,0,353783484,0,0.506493506,39,5.103896104,(direct),3514,09/11/23
4,14,4,0,353783484,0,0,0,3.5,(not set),481,09/11/23
513,2653,465,0,353783484,0,0.62962963,323,5.171539961,(organic),28084,09/11/23
24,113,24,0,353783484,0,0.375,9,4.708333333,(referral),489,09/11/23
1,6,1,0,353783484,0,1,1,6,2122,38,09/11/23
4,42,3,0,353783484,0,0.75,3,10.5,DSA_Laminate Flooring,164,09/11/23
8,84,6,0,353783484,0,0.625,5,10.5,DSA_Search,601,09/11/23
9,27,9,0,353783484,0,0,0,3,FBAd,0,09/11/23
31,355,28,0,353783484,0,0.612903226,19,11.4516129,Geo Fencing | June 2023,3012,09/11/23
67,624,59,0,353783484,0,0.671641791,45,9.313432836,GTA Search,9018,09/11/23
12,65,12,0,353783484,0,0.666666667,8,5.416666667,Laminate Flooring - GTA,389,09/11/23
2,6,2,0,353783484,0,0,0,3,Remarketing | Sep 2023,0,09/11/23
105,644,99,0,353783484,0,0.438095238,46,6.133333333,(direct),5494,10/11/23
518,2986,481,0,353783484,0,0.637065637,330,5.764478764,(organic),40079,10/11/23
28,107,28,0,353783484,0,0.321428571,9,3.821428571,(referral),349,10/11/23
3,26,3,0,353783484,0,1,3,8.666666667,DSA_Laminate Flooring,115,10/11/23
6,45,6,0,353783484,0,0.833333333,5,7.5,DSA_Search,232,10/11/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,10/11/23
9,113,9,0,353783484,0,0.888888889,8,12.55555556,Geo Fencing | June 2023,782,10/11/23
75,655,68,0,353783484,0,0.733333333,55,8.733333333,GTA Search,4124,10/11/23
8,121,6,0,353783484,0,0.875,7,15.125,Laminate Flooring - GTA,1337,10/11/23
24,232,20,0,353783484,0,0.791666667,19,9.666666667,Remarketing | Sep 2023,1751,10/11/23
61,447,57,0,353783484,0,0.540983607,33,7.327868852,(direct),3134,11/11/23
524,2824,495,0,353783484,0,0.685114504,359,5.389312977,(organic),36239,11/11/23
25,91,25,0,353783484,0,0.24,6,3.64,(referral),226,11/11/23
1,3,1,0,353783484,0,0,0,3,2122,0,11/11/23
6,45,4,0,353783484,0,0.666666667,4,7.5,DSA_Laminate Flooring,524,11/11/23
5,38,5,0,353783484,0,1,5,7.6,DSA_Search,217,11/11/23
11,33,11,0,353783484,0,0,0,3,FBAd,0,11/11/23
12,130,8,0,353783484,0,0.833333333,10,10.83333333,Geo Fencing | June 2023,1010,11/11/23
60,432,59,0,353783484,0,0.683333333,41,7.2,GTA Search,3685,11/11/23
3,35,3,0,353783484,0,1,3,11.66666667,Laminate Flooring - GTA,360,11/11/23
7,48,6,0,353783484,0,0.428571429,3,6.857142857,Remarketing | Sep 2023,282,11/11/23
62,375,61,0,353783484,0,0.548387097,34,6.048387097,(direct),2589,12/11/23
2,2,2,0,353783484,0,0,0,1,(not set),218,12/11/23
517,2623,496,0,353783484,0,0.69245648,358,5.073500967,(organic),36069,12/11/23
30,120,30,0,353783484,0,0.266666667,8,4,(referral),357,12/11/23
1,7,1,0,353783484,0,1,1,7,DSA_Laminate Flooring,34,12/11/23
6,20,6,0,353783484,0,0.5,3,3.333333333,DSA_Search,182,12/11/23
6,18,6,0,353783484,0,0,0,3,FBAd,0,12/11/23
3,65,3,0,353783484,0,1,3,21.66666667,Geo Fencing | June 2023,744,12/11/23
47,477,43,0,353783484,0,0.808510638,38,10.14893617,GTA Search,3867,12/11/23
8,102,7,0,353783484,0,0.75,6,12.75,Laminate Flooring - GTA,540,12/11/23
19,264,17,0,353783484,0,0.684210526,13,13.89473684,Remarketing | Sep 2023,1902,12/11/23
89,585,86,0,353783484,0,0.505617978,45,6.573033708,(direct),5498,13/11/23
3,7,3,0,353783484,0,0,0,2.333333333,(not set),1309,13/11/23
590,3209,546,0,353783484,0,0.686440678,405,5.438983051,(organic),41801,13/11/23
32,168,30,0,353783484,0,0.4375,14,5.25,(referral),1066,13/11/23
13,179,12,0,353783484,0,0.769230769,10,13.76923077,DSA_Search,1235,13/11/23
10,30,10,0,353783484,0,0,0,3,FBAd,0,13/11/23
9,63,6,0,353783484,0,0.666666667,6,7,Geo Fencing | June 2023,513,13/11/23
78,700,74,0,353783484,0,0.769230769,60,8.974358974,GTA Search,6983,13/11/23
12,154,12,0,353783484,0,0.833333333,10,12.83333333,Laminate Flooring - GTA,2159,13/11/23
16,232,13,0,353783484,0,0.75,12,14.5,Remarketing | Sep 2023,1791,13/11/23
63,654,54,0,353783484,0,0.555555556,35,10.38095238,(direct),4225,14/11/23
4,8,3,0,353783484,0,0,0,2,(not set),225,14/11/23
549,2809,518,0,353783484,0,0.663023679,364,5.116575592,(organic),37458,14/11/23
21,76,21,0,353783484,0,0.333333333,7,3.619047619,(referral),415,14/11/23
1,3,1,0,353783484,0,0,0,3,2122,0,14/11/23
2,19,2,0,353783484,0,1,2,9.5,DSA_Laminate Flooring,113,14/11/23
7,45,7,0,353783484,0,0.571428571,4,6.428571429,DSA_Search,201,14/11/23
8,24,8,0,353783484,0,0,0,3,FBAd,0,14/11/23
2,4,1,0,353783484,0,0,0,2,Geo Fencing | June 2023,0,14/11/23
73,576,61,0,353783484,0,0.671232877,49,7.890410959,GTA Search,4766,14/11/23
10,60,10,0,353783484,0,0.9,9,6,Laminate Flooring - GTA,416,14/11/23
26,303,19,0,353783484,0,0.730769231,19,11.65384615,Remarketing | Sep 2023,2190,14/11/23
58,323,53,0,353783484,0,0.603448276,35,5.568965517,(direct),2884,15/11/23
2,2,2,0,353783484,0,0,0,1,(not set),129,15/11/23
539,2902,487,0,353783484,0,0.662337662,357,5.384044527,(organic),32055,15/11/23
28,134,27,0,353783484,0,0.285714286,8,4.785714286,(referral),746,15/11/23
1,26,1,0,353783484,0,1,1,26,DSA_Laminate Flooring,164,15/11/23
6,34,6,0,353783484,0,0.666666667,4,5.666666667,DSA_Search,176,15/11/23
11,40,11,0,353783484,0,0.090909091,1,3.636363636,FBAd,16,15/11/23
4,37,4,0,353783484,0,0.5,2,9.25,Geo Fencing | June 2023,245,15/11/23
67,500,54,0,353783484,0,0.686567164,46,7.462686567,GTA Search,4832,15/11/23
6,25,5,0,353783484,0,0.666666667,4,4.166666667,Laminate Flooring - GTA,164,15/11/23
24,321,22,0,353783484,0,0.791666667,19,13.375,Remarketing | Sep 2023,2298,15/11/23
61,351,58,0,353783484,0,0.524590164,32,5.754098361,(direct),2370,16/11/23
1,8,1,0,353783484,0,0,0,8,(not set),70,16/11/23
474,2446,435,0,353783484,0,0.670886076,318,5.160337553,(organic),29105,16/11/23
41,198,36,0,353783484,0,0.390243902,16,4.829268293,(referral),876,16/11/23
1,4,1,0,353783484,0,0,0,4,2122,4,16/11/23
1,3,1,0,353783484,0,1,1,3,DSA_Laminate Flooring,22,16/11/23
9,61,9,0,353783484,0,0.666666667,6,6.777777778,DSA_Search,383,16/11/23
