sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,userengagementduration,sessiondefaultchannelgrouping,date
3,10,3,0,353783484,0,0.333333333,1,3.333333333,0,Organic Social,26/04/24
6,21,6,0,353783484,0,0.166666667,1,3.5,16,Paid Other,26/04/24
63,860,60,0,353783484,0,0.841269841,53,13.65079365,11894,Paid Search,26/04/24
9,37,9,0,353783484,0,0.333333333,3,4.111111111,59,Paid Social,26/04/24
1,3,1,0,353783484,0,0,0,3,4,Referral,26/04/24
6,55,6,0,353783484,0,0,0,9.166666667,520,Unassigned,26/04/24
58,398,45,0,353783484,0,0.724137931,42,6.862068966,3011,Cross-network,27/04/24
64,394,57,0,353783484,0,0.453125,29,6.15625,4357,Direct,27/04/24
464,2706,417,0,353783484,0,0.661637931,307,5.831896552,34481,Organic Search,27/04/24
4,20,4,0,353783484,0,0.25,1,5,87,Organic Social,27/04/24
17,56,17,0,353783484,0,0.117647059,2,3.294117647,8,Paid Other,27/04/24
73,616,65,0,353783484,0,0.684931507,50,8.438356164,6947,Paid Search,27/04/24
13,42,13,0,353783484,0,0.153846154,2,3.230769231,739,Paid Social,27/04/24
1,4,1,0,353783484,0,1,1,4,0,Referral,27/04/24
7,15,7,0,353783484,0,0,0,2.142857143,34,Unassigned,27/04/24
46,551,39,0,353783484,0,0.652173913,30,11.97826087,7067,Cross-network,28/04/24
63,284,60,0,353783484,0,0.365079365,23,4.507936508,1938,Direct,28/04/24
475,2469,430,0,353783484,0,0.625263158,297,5.197894737,30045,Organic Search,28/04/24
4,34,4,0,353783484,0,0.75,3,8.5,245,Organic Social,28/04/24
15,46,15,0,353783484,0,0.133333333,2,3.066666667,7,Paid Other,28/04/24
62,514,57,0,353783484,0,0.693548387,43,8.290322581,5620,Paid Search,28/04/24
11,32,11,0,353783484,0,0,0,2.909090909,0,Paid Social,28/04/24
1,6,1,0,353783484,0,1,1,6,85,Referral,28/04/24
2,6,2,0,353783484,0,0,0,3,0,Unassigned,28/04/24
73,672,57,0,353783484,0,0.698630137,51,9.205479452,8514,Cross-network,29/04/24
56,291,48,0,353783484,0,0.428571429,24,5.196428571,1973,Direct,29/04/24
550,2748,493,0,353783484,0,0.634545455,349,4.996363636,29876,Organic Search,29/04/24
6,46,5,0,353783484,0,0.666666667,4,7.666666667,491,Organic Social,29/04/24
8,22,7,0,353783484,0,0,0,2.75,0,Paid Other,29/04/24
81,664,74,0,353783484,0,0.666666667,54,8.197530864,6598,Paid Search,29/04/24
11,35,11,0,353783484,0,0.090909091,1,3.181818182,4,Paid Social,29/04/24
7,61,6,0,353783484,0,0.857142857,6,8.714285714,463,Referral,29/04/24
5,15,5,0,353783484,0,0.2,1,3,0,Unassigned,29/04/24
67,534,55,0,353783484,0,0.701492537,47,7.970149254,5318,Cross-network,30/04/24
60,578,52,0,353783484,0,0.516666667,31,9.633333333,5219,Direct,30/04/24
521,2864,463,0,353783484,0,0.612284069,319,5.497120921,30360,Organic Search,30/04/24
4,16,4,0,353783484,0,0.25,1,4,69,Organic Social,30/04/24
15,47,15,0,353783484,0,0.133333333,2,3.133333333,18,Paid Other,30/04/24
65,486,58,0,353783484,0,0.676923077,44,7.476923077,3496,Paid Search,30/04/24
13,38,13,0,353783484,0,0,0,2.923076923,0,Paid Social,30/04/24
4,18,2,0,353783484,0,0.5,2,4.5,148,Referral,30/04/24
8,22,8,0,353783484,0,0,0,2.75,11,Unassigned,30/04/24
42,400,31,0,353783484,0,0.714285714,30,9.523809524,4280,Cross-network,01/05/24
47,249,36,0,353783484,0,0.382978723,18,5.29787234,1296,Direct,01/05/24
436,2194,393,0,353783484,0,0.635321101,277,5.032110092,26343,Organic Search,01/05/24
4,14,4,0,353783484,0,0.5,2,3.5,33,Organic Social,01/05/24
4,11,3,0,353783484,0,0,0,2.75,0,Organic Video,01/05/24
14,50,13,0,353783484,0,0.071428571,1,3.571428571,2,Paid Other,01/05/24
71,623,63,0,353783484,0,0.704225352,50,8.774647887,5901,Paid Search,01/05/24
8,25,7,0,353783484,0,0.125,1,3.125,8,Paid Social,01/05/24
3,42,2,0,353783484,0,0.666666667,2,14,366,Referral,01/05/24
1,2,1,0,353783484,0,0,0,2,2,Unassigned,01/05/24
45,394,38,0,353783484,0,0.777777778,35,8.755555556,3804,Cross-network,02/05/24
40,236,36,0,353783484,0,0.5,20,5.9,1923,Direct,02/05/24
427,2133,371,0,353783484,0,0.587822014,251,4.995316159,24827,Organic Search,02/05/24
1,6,1,0,353783484,0,1,1,6,7,Organic Social,02/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,02/05/24
15,45,13,0,353783484,0,0.2,3,3,20,Paid Other,02/05/24
64,404,60,0,353783484,0,0.6875,44,6.3125,3084,Paid Search,02/05/24
11,32,11,0,353783484,0,0.090909091,1,2.909090909,12,Paid Social,02/05/24
9,114,4,0,353783484,0,0.666666667,6,12.66666667,633,Referral,02/05/24
1,4,1,0,353783484,0,1,1,4,22,Unassigned,02/05/24
37,336,24,0,353783484,0,0.675675676,25,9.081081081,3532,Cross-network,03/05/24
58,464,47,0,353783484,0,0.413793103,24,8,4874,Direct,03/05/24
473,2503,421,0,353783484,0,0.65961945,312,5.291754757,29274,Organic Search,03/05/24
5,17,5,0,353783484,0,0.4,2,3.4,14,Organic Social,03/05/24
12,38,12,0,353783484,0,0.25,3,3.166666667,11,Paid Other,03/05/24
80,543,74,0,353783484,0,0.6625,53,6.7875,4492,Paid Search,03/05/24
11,32,11,0,353783484,0,0,0,2.909090909,0,Paid Social,03/05/24
10,122,8,0,353783484,0,0.7,7,12.2,1344,Referral,03/05/24
1,3,1,0,353783484,0,0,0,3,0,Unassigned,03/05/24
30,286,25,0,353783484,0,0.766666667,23,9.533333333,3246,Cross-network,04/05/24
38,228,36,0,353783484,0,0.394736842,15,6,1565,Direct,04/05/24
413,2024,376,0,353783484,0,0.588377724,243,4.900726392,19721,Organic Search,04/05/24
5,22,5,0,353783484,0,0.4,2,4.4,21,Organic Social,04/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,04/05/24
16,48,16,0,353783484,0,0.0625,1,3,0,Paid Other,04/05/24
49,392,44,0,353783484,0,0.734693878,36,8,3642,Paid Search,04/05/24
4,12,4,0,353783484,0,0,0,3,0,Paid Social,04/05/24
3,12,3,0,353783484,0,0.333333333,1,4,40,Referral,04/05/24
1,1,1,0,353783484,0,0,0,1,0,Unassigned,04/05/24
38,430,31,0,353783484,0,0.789473684,30,11.31578947,3824,Cross-network,05/05/24
58,384,50,0,353783484,0,0.5,29,6.620689655,3693,Direct,05/05/24
423,2079,391,0,353783484,0,0.645390071,273,4.914893617,25948,Organic Search,05/05/24
6,25,6,0,353783484,0,0.666666667,4,4.166666667,218,Organic Social,05/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,05/05/24
26,78,25,0,353783484,0,0.076923077,2,3,0,Paid Other,05/05/24
76,584,70,0,353783484,0,0.631578947,48,7.684210526,5026,Paid Search,05/05/24
10,37,10,0,353783484,0,0.1,1,3.7,1735,Paid Social,05/05/24
3,13,3,0,353783484,0,0.666666667,2,4.333333333,117,Referral,05/05/24
2,6,2,0,353783484,0,0,0,3,112,Unassigned,05/05/24
53,470,46,0,353783484,0,0.716981132,38,8.867924528,4481,Cross-network,06/05/24
55,426,49,0,353783484,0,0.563636364,31,7.745454545,3652,Direct,06/05/24
469,2703,431,0,353783484,0,0.590618337,277,5.763326226,24025,Organic Search,06/05/24
5,31,3,0,353783484,0,0.8,4,6.2,283,Organic Social,06/05/24
17,51,17,0,353783484,0,0.117647059,2,3,1,Paid Other,06/05/24
66,550,60,0,353783484,0,0.590909091,39,8.333333333,5432,Paid Search,06/05/24
6,18,6,0,353783484,0,0,0,3,0,Paid Social,06/05/24
6,33,4,0,353783484,0,0.5,3,5.5,223,Referral,06/05/24
6,13,6,0,353783484,0,0,0,2.166666667,122,Unassigned,06/05/24
46,652,33,0,353783484,0,0.652173913,30,14.17391304,6107,Cross-network,07/05/24
51,307,43,0,353783484,0,0.411764706,21,6.019607843,2366,Direct,07/05/24
501,2729,450,0,353783484,0,0.618762475,310,5.447105788,29997,Organic Search,07/05/24
1,4,1,0,353783484,0,1,1,4,0,Organic Shopping,07/05/24
7,25,6,0,353783484,0,0.714285714,5,3.571428571,71,Organic Social,07/05/24
1,7,1,0,353783484,0,1,1,7,27,Organic Video,07/05/24
6,19,6,0,353783484,0,0.166666667,1,3.166666667,0,Paid Other,07/05/24
79,647,71,0,353783484,0,0.632911392,50,8.189873418,5612,Paid Search,07/05/24
10,40,10,0,353783484,0,0.2,2,4,1240,Paid Social,07/05/24
10,37,7,0,353783484,0,0.1,1,3.7,217,Referral,07/05/24
2,8,2,0,353783484,0,0.5,1,4,0,Unassigned,07/05/24
51,479,42,0,353783484,0,0.666666667,34,9.392156863,3860,Cross-network,08/05/24
81,571,73,0,353783484,0,0.432098765,35,7.049382716,5023,Direct,08/05/24
470,2509,421,0,353783484,0,0.625531915,294,5.338297872,28989,Organic Search,08/05/24
11,45,11,0,353783484,0,0.818181818,9,4.090909091,66,Organic Social,08/05/24
5,16,5,0,353783484,0,0.2,1,3.2,0,Paid Other,08/05/24
74,570,62,0,353783484,0,0.689189189,51,7.702702703,5849,Paid Search,08/05/24
9,29,9,0,353783484,0,0.111111111,1,3.222222222,1,Paid Social,08/05/24
7,28,7,0,353783484,0,0.571428571,4,4,41,Referral,08/05/24
6,16,6,0,353783484,0,0,0,2.666666667,12,Unassigned,08/05/24
49,453,42,0,353783484,0,0.591836735,29,9.244897959,4165,Cross-network,09/05/24
142,714,136,0,353783484,0,0.295774648,42,5.028169014,4547,Direct,09/05/24
451,2260,398,0,353783484,0,0.634146341,286,5.011086475,25250,Organic Search,09/05/24
25,98,25,0,353783484,0,0.52,13,3.92,471,Organic Social,09/05/24
3,8,3,0,353783484,0,0,0,2.666666667,0,Organic Video,09/05/24
13,40,12,0,353783484,0,0.076923077,1,3.076923077,0,Paid Other,09/05/24
60,354,57,0,353783484,0,0.55,33,5.9,2762,Paid Search,09/05/24
8,24,8,0,353783484,0,0,0,3,0,Paid Social,09/05/24
21,149,17,0,353783484,0,0.619047619,13,7.095238095,703,Referral,09/05/24
4,31,4,0,353783484,0,0,0,7.75,234,Unassigned,09/05/24
34,429,30,0,353783484,0,0.705882353,24,12.61764706,7528,Cross-network,10/05/24
127,599,123,0,353783484,0,0.181102362,23,4.716535433,4218,Direct,10/05/24
388,1729,357,0,353783484,0,0.62371134,242,4.456185567,19306,Organic Search,10/05/24
1,2,1,0,353783484,0,0,0,2,0,Organic Shopping,10/05/24
22,82,22,0,353783484,0,0.409090909,9,3.727272727,205,Organic Social,10/05/24
9,27,8,0,353783484,0,0.111111111,1,3,0,Paid Other,10/05/24
60,413,55,0,353783484,0,0.516666667,31,6.883333333,2810,Paid Search,10/05/24
10,33,10,0,353783484,0,0,0,3.3,2,Paid Social,10/05/24
9,37,8,0,353783484,0,0.888888889,8,4.111111111,212,Referral,10/05/24
2,4,2,0,353783484,0,0,0,2,1457,Unassigned,10/05/24
45,406,40,0,353783484,0,0.6,27,9.022222222,3415,Cross-network,11/05/24
149,619,144,0,353783484,0,0.181208054,27,4.154362416,2696,Direct,11/05/24
414,1973,375,0,353783484,0,0.623188406,258,4.765700483,23084,Organic Search,11/05/24
25,86,25,0,353783484,0,0.4,10,3.44,84,Organic Social,11/05/24
11,34,10,0,353783484,0,0.272727273,3,3.090909091,3,Paid Other,11/05/24
65,516,59,0,353783484,0,0.753846154,49,7.938461538,4843,Paid Search,11/05/24
11,38,11,0,353783484,0,0.090909091,1,3.454545455,53,Paid Social,11/05/24
3,22,3,0,353783484,0,1,3,7.333333333,381,Referral,11/05/24
1,3,1,0,353783484,0,0,0,3,0,Unassigned,11/05/24
52,569,49,0,353783484,0,0.730769231,38,10.94230769,8095,Cross-network,12/05/24
136,491,131,0,353783484,0,0.147058824,20,3.610294118,1515,Direct,12/05/24
373,1930,343,0,353783484,0,0.651474531,243,5.174262735,24638,Organic Search,12/05/24
26,90,26,0,353783484,0,0.307692308,8,3.461538462,78,Organic Social,12/05/24
9,25,9,0,353783484,0,0,0,2.777777778,0,Paid Other,12/05/24
52,482,48,0,353783484,0,0.788461538,41,9.269230769,5761,Paid Search,12/05/24
7,21,7,0,353783484,0,0,0,3,0,Paid Social,12/05/24
2,22,2,0,353783484,0,0.5,1,11,182,Referral,12/05/24
1,11,1,0,353783484,0,0,0,11,489,Unassigned,12/05/24
57,473,51,0,353783484,0,0.736842105,42,8.298245614,5798,Cross-network,13/05/24
150,752,140,0,353783484,0,0.273333333,41,5.013333333,4159,Direct,13/05/24
517,2687,466,0,353783484,0,0.649903288,336,5.19729207,28194,Organic Search,13/05/24
25,82,25,0,353783484,0,0.24,6,3.28,121,Organic Social,13/05/24
1,3,1,0,353783484,0,0,0,3,0,Paid Other,13/05/24
65,483,59,0,353783484,0,0.815384615,53,7.430769231,5322,Paid Search,13/05/24
9,29,9,0,353783484,0,0.222222222,2,3.222222222,1,Paid Social,13/05/24
3,6,3,0,353783484,0,0,0,2,0,Referral,13/05/24
3,5,3,0,353783484,0,0,0,1.666666667,37,Unassigned,13/05/24
45,561,38,0,353783484,0,0.755555556,34,12.46666667,7174,Cross-network,14/05/24
122,480,114,0,353783484,0,0.245901639,30,3.93442623,2058,Direct,14/05/24
490,2800,449,0,353783484,0,0.626530612,307,5.714285714,31214,Organic Search,14/05/24
13,43,13,0,353783484,0,0.153846154,2,3.307692308,70,Organic Social,14/05/24
7,20,7,0,353783484,0,0.285714286,2,2.857142857,9,Paid Other,14/05/24
63,505,54,0,353783484,0,0.714285714,45,8.015873016,4281,Paid Search,14/05/24
13,63,13,0,353783484,0,0.153846154,2,4.846153846,1189,Paid Social,14/05/24
2,55,2,0,353783484,0,1,2,27.5,1062,Referral,14/05/24
2,6,2,0,353783484,0,0,0,3,0,Unassigned,14/05/24
44,461,37,0,353783484,0,0.659090909,29,10.47727273,6330,Cross-network,15/05/24
172,773,161,0,353783484,0,0.296511628,51,4.494186047,4209,Direct,15/05/24
482,2726,427,0,353783484,0,0.634854772,306,5.65560166,33234,Organic Search,15/05/24
23,113,23,0,353783484,0,0.347826087,8,4.913043478,629,Organic Social,15/05/24
5,15,5,0,353783484,0,0.4,2,3,0,Paid Other,15/05/24
60,354,50,0,353783484,0,0.6,36,5.9,6654,Paid Search,15/05/24
10,33,10,0,353783484,0,0.2,2,3.3,9,Paid Social,15/05/24
4,23,4,0,353783484,0,0.75,3,5.75,84,Referral,15/05/24
20,57,20,0,353783484,0,0,0,2.85,61,Unassigned,15/05/24
38,351,29,0,353783484,0,0.736842105,28,9.236842105,4790,Cross-network,16/05/24
133,549,128,0,353783484,0,0.22556391,30,4.127819549,2802,Direct,16/05/24
444,2242,397,0,353783484,0,0.63963964,284,5.04954955,23243,Organic Search,16/05/24
18,60,18,0,353783484,0,0.388888889,7,3.333333333,22,Organic Social,16/05/24
3,8,3,0,353783484,0,0,0,2.666666667,0,Paid Other,16/05/24
61,468,52,0,353783484,0,0.557377049,34,7.672131148,3388,Paid Search,16/05/24
8,24,8,0,353783484,0,0,0,3,0,Paid Social,16/05/24
5,18,4,0,353783484,0,0.4,2,3.6,404,Referral,16/05/24
7,21,7,0,353783484,0,0,0,3,0,Unassigned,16/05/24
36,306,31,0,353783484,0,0.805555556,29,8.5,2782,Cross-network,17/05/24
110,514,107,0,353783484,0,0.209090909,23,4.672727273,3783,Direct,17/05/24
533,2484,483,0,353783484,0,0.622889306,332,4.660412758,33385,Organic Search,17/05/24
27,103,26,0,353783484,0,0.481481481,13,3.814814815,91,Organic Social,17/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,17/05/24
6,15,6,0,353783484,0,0,0,2.5,0,Paid Other,17/05/24
70,588,62,0,353783484,0,0.685714286,48,8.4,5601,Paid Search,17/05/24
12,36,12,0,353783484,0,0,0,3,0,Paid Social,17/05/24
3,8,3,0,353783484,0,0,0,2.666666667,0,Referral,17/05/24
1,3,1,0,353783484,0,0,0,3,0,Unassigned,17/05/24
28,278,26,0,353783484,0,0.607142857,17,9.928571429,3945,Cross-network,18/05/24
116,517,112,0,353783484,0,0.206896552,24,4.456896552,4015,Direct,18/05/24
464,2293,425,0,353783484,0,0.592672414,275,4.941810345,25329,Organic Search,18/05/24
21,74,21,0,353783484,0,0.238095238,5,3.523809524,95,Organic Social,18/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,18/05/24
4,12,4,0,353783484,0,0,0,3,0,Paid Other,18/05/24
56,559,48,0,353783484,0,0.642857143,36,9.982142857,6348,Paid Search,18/05/24
12,47,12,0,353783484,0,0.083333333,1,3.916666667,1250,Paid Social,18/05/24
1,6,1,0,353783484,0,1,1,6,6,Referral,18/05/24
2,6,2,0,353783484,0,0,0,3,0,Unassigned,18/05/24
43,306,40,0,353783484,0,0.720930233,31,7.11627907,5276,Cross-network,19/05/24
120,432,114,0,353783484,0,0.216666667,26,3.6,2008,Direct,19/05/24
420,1929,397,0,353783484,0,0.647619048,272,4.592857143,22901,Organic Search,19/05/24
18,55,18,0,353783484,0,0.055555556,1,3.055555556,0,Organic Social,19/05/24
7,21,7,0,353783484,0,0,0,3,0,Paid Other,19/05/24
57,598,51,0,353783484,0,0.807017544,46,10.49122807,6105,Paid Search,19/05/24
8,27,8,0,353783484,0,0.25,2,3.375,6,Paid Social,19/05/24
2,18,1,0,353783484,0,0.5,1,9,323,Referral,19/05/24
38,422,33,0,353783484,0,0.684210526,26,11.10526316,4238,Cross-network,20/05/24
134,509,130,0,353783484,0,0.186567164,25,3.798507463,1793,Direct,20/05/24
442,2112,412,0,353783484,0,0.610859729,270,4.778280543,25158,Organic Search,20/05/24
1,4,1,0,353783484,0,1,1,4,15,Organic Shopping,20/05/24
17,55,17,0,353783484,0,0.294117647,5,3.235294118,35,Organic Social,20/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,20/05/24
5,13,5,0,353783484,0,0,0,2.6,0,Paid Other,20/05/24
46,555,44,0,353783484,0,0.717391304,33,12.06521739,7295,Paid Search,20/05/24
10,36,10,0,353783484,0,0.1,1,3.6,40,Paid Social,20/05/24
50,309,41,0,353783484,0,0.6,30,6.18,3070,Cross-network,21/05/24
125,597,111,0,353783484,0,0.336,42,4.776,6330,Direct,21/05/24
472,2557,425,0,353783484,0,0.622881356,294,5.417372881,29245,Organic Search,21/05/24
19,107,18,0,353783484,0,0.105263158,2,5.631578947,482,Organic Social,21/05/24
2,6,2,0,353783484,0,0,0,3,0,Paid Other,21/05/24
79,625,73,0,353783484,0,0.696202532,55,7.911392405,4990,Paid Search,21/05/24
7,21,7,0,353783484,0,0,0,3,0,Paid Social,21/05/24
2,20,2,0,353783484,0,1,2,10,220,Referral,21/05/24
5,10,5,0,353783484,0,0,0,2,345,Unassigned,21/05/24
44,260,37,0,353783484,0,0.636363636,28,5.909090909,1840,Cross-network,22/05/24
62,291,57,0,353783484,0,0.35483871,22,4.693548387,2398,Direct,22/05/24
468,2390,426,0,353783484,0,0.63034188,295,5.106837607,25478,Organic Search,22/05/24
1,2,1,0,353783484,0,0,0,2,0,Organic Shopping,22/05/24
2,9,2,0,353783484,0,0.5,1,4.5,86,Organic Social,22/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,22/05/24
1,2,1,0,353783484,0,0,0,2,0,Paid Other,22/05/24
62,618,54,0,353783484,0,0.741935484,46,9.967741935,5391,Paid Search,22/05/24
9,31,9,0,353783484,0,0.111111111,1,3.444444444,7,Paid Social,22/05/24
1,4,1,0,353783484,0,1,1,4,7,Referral,22/05/24
5,12,5,0,353783484,0,0,0,2.4,63,Unassigned,22/05/24
49,502,40,0,353783484,0,0.714285714,35,10.24489796,4842,Cross-network,23/05/24
104,502,88,0,353783484,0,0.432692308,45,4.826923077,4695,Direct,23/05/24
496,2422,456,0,353783484,0,0.620967742,308,4.883064516,30443,Organic Search,23/05/24
6,17,6,0,353783484,0,0,0,2.833333333,0,Organic Social,23/05/24
55,456,52,0,353783484,0,0.745454545,41,8.290909091,5104,Paid Search,23/05/24
10,31,10,0,353783484,0,0.1,1,3.1,29,Paid Social,23/05/24
4,21,3,0,353783484,0,0.5,2,5.25,87,Referral,23/05/24
8,24,8,0,353783484,0,0,0,3,0,Unassigned,23/05/24
40,295,34,0,353783484,0,0.65,26,7.375,2267,Cross-network,24/05/24
56,342,51,0,353783484,0,0.357142857,20,6.107142857,3659,Direct,24/05/24
454,2462,401,0,353783484,0,0.581497797,264,5.422907489,25344,Organic Search,24/05/24
11,49,11,0,353783484,0,0.454545455,5,4.454545455,808,Organic Social,24/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,24/05/24
3,8,3,0,353783484,0,0.333333333,1,2.666666667,0,Paid Other,24/05/24
58,578,52,0,353783484,0,0.724137931,42,9.965517241,4553,Paid Search,24/05/24
10,30,10,0,353783484,0,0.1,1,3,28,Paid Social,24/05/24
1,7,1,0,353783484,0,1,1,7,19,Referral,24/05/24
5,15,5,0,353783484,0,0,0,3,0,Unassigned,24/05/24
38,236,32,0,353783484,0,0.578947368,22,6.210526316,2635,Cross-network,25/05/24
82,683,69,0,353783484,0,0.5,41,8.329268293,7804,Direct,25/05/24
475,2357,439,0,353783484,0,0.658947368,313,4.962105263,25939,Organic Search,25/05/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,0,Organic Social,25/05/24
4,13,4,0,353783484,0,0.25,1,3.25,0,Paid Other,25/05/24
59,462,56,0,353783484,0,0.762711864,45,7.830508475,3618,Paid Search,25/05/24
11,35,11,0,353783484,0,0.181818182,2,3.181818182,99,Paid Social,25/05/24
1,1,1,0,353783484,0,0,0,1,0,Unassigned,25/05/24
37,425,30,0,353783484,0,0.621621622,23,11.48648649,4215,Cross-network,26/05/24
52,212,47,0,353783484,0,0.346153846,18,4.076923077,984,Direct,26/05/24
456,2530,428,0,353783484,0,0.635964912,290,5.548245614,34104,Organic Search,26/05/24
2,9,2,0,353783484,0,0.5,1,4.5,26,Organic Social,26/05/24
2,7,2,0,353783484,0,0,0,3.5,1,Organic Video,26/05/24
9,27,9,0,353783484,0,0.111111111,1,3,12,Paid Other,26/05/24
40,307,37,0,353783484,0,0.725,29,7.675,2896,Paid Search,26/05/24
15,45,15,0,353783484,0,0,0,3,2,Paid Social,26/05/24
1,1,1,0,353783484,0,0,0,1,257,Unassigned,26/05/24
69,920,58,0,353783484,0,0.797101449,55,13.33333333,9162,Cross-network,27/05/24
65,304,55,0,353783484,0,0.323076923,21,4.676923077,1565,Direct,27/05/24
571,2973,529,0,353783484,0,0.663747811,379,5.206654991,34975,Organic Search,27/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Social,27/05/24
4,10,4,0,353783484,0,0,0,2.5,0,Paid Other,27/05/24
64,521,58,0,353783484,0,0.734375,47,8.140625,6699,Paid Search,27/05/24
22,68,22,0,353783484,0,0.045454545,1,3.090909091,1,Paid Social,27/05/24
3,16,2,0,353783484,0,0.666666667,2,5.333333333,34,Referral,27/05/24
6,20,6,0,353783484,0,0,0,3.333333333,111,Unassigned,27/05/24
45,492,36,0,353783484,0,0.733333333,33,10.93333333,6200,Cross-network,28/05/24
60,337,59,0,353783484,0,0.516666667,31,5.616666667,1639,Direct,28/05/24
600,3234,560,0,353783484,0,0.671666667,403,5.39,37924,Organic Search,28/05/24
1,5,1,0,353783484,0,1,1,5,37,Organic Social,28/05/24
5,16,5,0,353783484,0,0.2,1,3.2,0,Paid Other,28/05/24
83,750,67,0,353783484,0,0.602409639,50,9.036144578,9259,Paid Search,28/05/24
15,48,15,0,353783484,0,0.066666667,1,3.2,93,Paid Social,28/05/24
3,45,3,0,353783484,0,0.666666667,2,15,405,Referral,28/05/24
2,8,2,0,353783484,0,0.5,1,4,0,Unassigned,28/05/24
62,480,50,0,353783484,0,0.629032258,39,7.741935484,3554,Cross-network,29/05/24
74,429,65,0,353783484,0,0.405405405,30,5.797297297,2995,Direct,29/05/24
561,2806,517,0,353783484,0,0.643493761,361,5.001782531,31386,Organic Search,29/05/24
3,12,3,0,353783484,0,1,3,4,64,Organic Social,29/05/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,29/05/24
5,15,5,0,353783484,0,0.2,1,3,0,Paid Other,29/05/24
55,433,51,0,353783484,0,0.709090909,39,7.872727273,4561,Paid Search,29/05/24
16,48,16,0,353783484,0,0,0,3,0,Paid Social,29/05/24
1,2,1,0,353783484,0,0,0,2,0,Referral,29/05/24
25,72,25,0,353783484,0,0,0,2.88,304,Unassigned,29/05/24
51,379,41,0,353783484,0,0.62745098,32,7.431372549,3788,Cross-network,30/05/24
59,298,54,0,353783484,0,0.355932203,21,5.050847458,2001,Direct,30/05/24
529,2608,484,0,353783484,0,0.635160681,336,4.930056711,29919,Organic Search,30/05/24
5,43,4,0,353783484,0,0.6,3,8.6,432,Organic Social,30/05/24
3,8,3,0,353783484,0,0,0,2.666666667,0,Paid Other,30/05/24
56,450,51,0,353783484,0,0.535714286,30,8.035714286,3842,Paid Search,30/05/24
14,42,14,0,353783484,0,0,0,3,1,Paid Social,30/05/24
4,29,3,0,353783484,0,1,4,7.25,657,Referral,30/05/24
34,134,34,0,353783484,0,0,0,3.941176471,392,Unassigned,30/05/24
39,230,32,0,353783484,0,0.692307692,27,5.897435897,2923,Cross-network,31/05/24
78,451,70,0,353783484,0,0.397435897,31,5.782051282,2527,Direct,31/05/24
475,2354,448,0,353783484,0,0.637894737,303,4.955789474,28967,Organic Search,31/05/24
5,13,3,0,353783484,0,0.2,1,2.6,33,Organic Social,31/05/24
6,18,6,0,353783484,0,0,0,3,0,Paid Other,31/05/24
43,406,39,0,353783484,0,0.604651163,26,9.441860465,4114,Paid Search,31/05/24
15,45,15,0,353783484,0,0.066666667,1,3,7,Paid Social,31/05/24
10,3550,119,0,353783484,0,0,0,355,58178,Unassigned,31/05/24
31,261,27,0,353783484,0,0.741935484,23,8.419354839,3587,Cross-network,01/06/24
40,318,38,0,353783484,0,0.55,22,7.95,2681,Direct,01/06/24
430,2179,397,0,353783484,0,0.648837209,279,5.06744186,27149,Organic Search,01/06/24
4,14,4,0,353783484,0,0.5,2,3.5,5,Organic Social,01/06/24
2,6,2,0,353783484,0,0,0,3,0,Organic Video,01/06/24
3,9,3,0,353783484,0,0,0,3,0,Paid Other,01/06/24
62,387,59,0,353783484,0,0.564516129,35,6.241935484,2284,Paid Search,01/06/24
13,40,13,0,353783484,0,0.076923077,1,3.076923077,0,Paid Social,01/06/24
1,15,1,0,353783484,0,1,1,15,93,Referral,01/06/24
3,7,3,0,353783484,0,0,0,2.333333333,69,Unassigned,01/06/24
30,158,27,0,353783484,0,0.666666667,20,5.266666667,2256,Cross-network,02/06/24
53,314,46,0,353783484,0,0.471698113,25,5.924528302,2933,Direct,02/06/24
474,2197,438,0,353783484,0,0.611814346,290,4.635021097,25028,Organic Search,02/06/24
1,4,1,0,353783484,0,1,1,4,7,Organic Social,02/06/24
6,22,5,0,353783484,0,0.166666667,1,3.666666667,10,Paid Other,02/06/24
59,488,58,0,353783484,0,0.745762712,44,8.271186441,4689,Paid Search,02/06/24
16,57,16,0,353783484,0,0.0625,1,3.5625,194,Paid Social,02/06/24
4,11,3,0,353783484,0,0.25,1,2.75,26,Referral,02/06/24
7,19,7,0,353783484,0,0,0,2.714285714,57,Unassigned,02/06/24
52,676,46,0,353783484,0,0.807692308,42,13,8407,Cross-network,03/06/24
70,323,64,0,353783484,0,0.471428571,33,4.614285714,2219,Direct,03/06/24
571,2824,531,0,353783484,0,0.626970228,358,4.945709282,31249,Organic Search,03/06/24
4,23,2,0,353783484,0,0.75,3,5.75,273,Organic Social,03/06/24
